Month,Zipcode,Crime rate per 1000
05/2022,85633,0.88
05/2022,85634,0.88
05/2022,85637,0.88
05/2022,85639,0.88
05/2022,85641,0.88
05/2022,85645,0.88
05/2022,85652,0.88
05/2022,85653,0.88
05/2022,85654,0.88
05/2022,85658,0.88
05/2022,85701,0.88
05/2022,85702,0.88
05/2022,85703,0.88
05/2022,85704,0.88
05/2022,85705,0.88
05/2022,85706,0.88
05/2022,85707,0.88
05/2022,85708,0.88
05/2022,85709,0.88
05/2022,85710,0.88
05/2022,85711,0.88
05/2022,85712,0.88
05/2022,85713,0.88
05/2022,85714,0.88
05/2022,85715,0.88
05/2022,85716,0.88
05/2022,85717,0.88
05/2022,85718,0.88
05/2022,85719,0.88
05/2022,85721,0.88
05/2022,85723,0.88
05/2022,85724,0.88
05/2022,85725,0.88
05/2022,85726,0.88
05/2022,85728,0.88
05/2022,85730,0.88
05/2022,85731,0.88
05/2022,85732,0.88
05/2022,85733,0.88
05/2022,85734,0.88
05/2022,85735,0.88
05/2022,85736,0.88
05/2022,85737,0.88
05/2022,85738,0.88
05/2022,85739,0.88
05/2022,85740,0.88
05/2022,85741,0.88
05/2022,85742,0.88
05/2022,85743,0.88
05/2022,85744,0.88
05/2022,85745,0.88
05/2022,85746,0.88
05/2022,85747,0.88
05/2022,85748,0.88
05/2022,85749,0.88
05/2022,85750,0.88
05/2022,85751,0.88
05/2022,85752,0.88
05/2022,85754,0.88
05/2022,85755,0.88
05/2022,85756,0.88
05/2022,85757,0.88
06/2022,04019,0.92
06/2022,85321,0.92
06/2022,85341,0.92
06/2022,85601,0.92
06/2022,85602,0.92
06/2022,85611,0.92
06/2022,85614,0.92
06/2022,85619,0.92
06/2022,85622,0.92
06/2022,85629,0.92
06/2022,85633,0.92
06/2022,85634,0.92
06/2022,85637,0.92
06/2022,85639,0.92
06/2022,85641,0.92
06/2022,85645,0.92
06/2022,85652,0.92
06/2022,85653,0.92
06/2022,85654,0.92
06/2022,85658,0.92
06/2022,85701,0.92
06/2022,85702,0.92
06/2022,85703,0.92
06/2022,85704,0.92
06/2022,85705,0.92
06/2022,85706,0.92
06/2022,85707,0.92
06/2022,85708,0.92
06/2022,85709,0.92
06/2022,85710,0.92
06/2022,85711,0.92
06/2022,85712,0.92
06/2022,85713,0.92
06/2022,85714,0.92
06/2022,85715,0.92
06/2022,85716,0.92
06/2022,85717,0.92
06/2022,85718,0.92
06/2022,85719,0.92
06/2022,85721,0.92
06/2022,85723,0.92
06/2022,85724,0.92
06/2022,85725,0.92
06/2022,85726,0.92
06/2022,85728,0.92
06/2022,85730,0.92
06/2022,85731,0.92
06/2022,85732,0.92
06/2022,85733,0.92
06/2022,85734,0.92
06/2022,85735,0.92
06/2022,85736,0.92
06/2022,85737,0.92
06/2022,85738,0.92
06/2022,85739,0.92
06/2022,85740,0.92
06/2022,85741,0.92
06/2022,85742,0.92
06/2022,85743,0.92
06/2022,85744,0.92
06/2022,85745,0.92
06/2022,85746,0.92
06/2022,85747,0.92
06/2022,85748,0.92
06/2022,85749,0.92
06/2022,85750,0.92
06/2022,85751,0.92
06/2022,85752,0.92
06/2022,85754,0.92
06/2022,85755,0.92
06/2022,85756,0.92
06/2022,85757,0.92
07/2022,04019,0.9
07/2022,85321,0.9
07/2022,85341,0.9
07/2022,85601,0.9
07/2022,85602,0.9
07/2022,85611,0.9
07/2022,85614,0.9
07/2022,85619,0.9
07/2022,85622,0.9
07/2022,85629,0.9
07/2022,85633,0.9
07/2022,85634,0.9
07/2022,85637,0.9
07/2022,85639,0.9
07/2022,85641,0.9
07/2022,85645,0.9
07/2022,85652,0.9
07/2022,85653,0.9
07/2022,85654,0.9
07/2022,85658,0.9
07/2022,85701,0.9
07/2022,85702,0.9
07/2022,85703,0.9
07/2022,85704,0.9
07/2022,85705,0.9
07/2022,85706,0.9
07/2022,85707,0.9
07/2022,85708,0.9
07/2022,85709,0.9
07/2022,85710,0.9
07/2022,85711,0.9
07/2022,85712,0.9
07/2022,85713,0.9
07/2022,85714,0.9
07/2022,85715,0.9
07/2022,85716,0.9
07/2022,85717,0.9
07/2022,85718,0.9
07/2022,85719,0.9
07/2022,85721,0.9
07/2022,85723,0.9
07/2022,85724,0.9
07/2022,85725,0.9
07/2022,85726,0.9
07/2022,85728,0.9
07/2022,85730,0.9
07/2022,85731,0.9
07/2022,85732,0.9
07/2022,85733,0.9
07/2022,85734,0.9
07/2022,85735,0.9
07/2022,85736,0.9
07/2022,85737,0.9
07/2022,85738,0.9
07/2022,85739,0.9
07/2022,85740,0.9
07/2022,85741,0.9
07/2022,85742,0.9
07/2022,85743,0.9
07/2022,85744,0.9
07/2022,85745,0.9
07/2022,85746,0.9
07/2022,85747,0.9
07/2022,85748,0.9
07/2022,85749,0.9
07/2022,85750,0.9
07/2022,85751,0.9
07/2022,85752,0.9
07/2022,85754,0.9
07/2022,85755,0.9
07/2022,85756,0.9
07/2022,85757,0.9
08/2022,04019,0.95
08/2022,85321,0.95
08/2022,85341,0.95
08/2022,85601,0.95
08/2022,85602,0.95
08/2022,85611,0.95
08/2022,85614,0.95
08/2022,85619,0.95
08/2022,85622,0.95
08/2022,85629,0.95
08/2022,85633,0.95
08/2022,85634,0.95
08/2022,85637,0.95
08/2022,85639,0.95
08/2022,85641,0.95
08/2022,85645,0.95
08/2022,85652,0.95
08/2022,85653,0.95
08/2022,85654,0.95
08/2022,85658,0.95
08/2022,85701,0.95
08/2022,85702,0.95
08/2022,85703,0.95
08/2022,85704,0.95
08/2022,85705,0.95
08/2022,85706,0.95
08/2022,85707,0.95
08/2022,85708,0.95
08/2022,85709,0.95
08/2022,85710,0.95
08/2022,85711,0.95
08/2022,85712,0.95
08/2022,85713,0.95
08/2022,85714,0.95
08/2022,85715,0.95
08/2022,85716,0.95
08/2022,85717,0.95
08/2022,85718,0.95
08/2022,85719,0.95
08/2022,85721,0.95
08/2022,85723,0.95
08/2022,85724,0.95
08/2022,85725,0.95
08/2022,85726,0.95
08/2022,85728,0.95
08/2022,85730,0.95
08/2022,85731,0.95
08/2022,85732,0.95
08/2022,85733,0.95
08/2022,85734,0.95
08/2022,85735,0.95
08/2022,85736,0.95
08/2022,85737,0.95
08/2022,85738,0.95
08/2022,85739,0.95
08/2022,85740,0.95
08/2022,85741,0.95
08/2022,85742,0.95
08/2022,85743,0.95
08/2022,85744,0.95
08/2022,85745,0.95
08/2022,85746,0.95
08/2022,85747,0.95
08/2022,85748,0.95
08/2022,85749,0.95
08/2022,85750,0.95
08/2022,85751,0.95
08/2022,85752,0.95
08/2022,85754,0.95
08/2022,85755,0.95
08/2022,85756,0.95
08/2022,85757,0.95
09/2022,04019,0.94
09/2022,85321,0.94
09/2022,85341,0.94
09/2022,85601,0.94
09/2022,85602,0.94
09/2022,85611,0.94
09/2022,85614,0.94
09/2022,85619,0.94
09/2022,85622,0.94
09/2022,85629,0.94
09/2022,85633,0.94
09/2022,85634,0.94
09/2022,85637,0.94
09/2022,85639,0.94
09/2022,85641,0.94
09/2022,85645,0.94
09/2022,85652,0.94
09/2022,85653,0.94
09/2022,85654,0.94
09/2022,85658,0.94
09/2022,85701,0.94
09/2022,85702,0.94
09/2022,85703,0.94
09/2022,85704,0.94
09/2022,85705,0.94
09/2022,85706,0.94
09/2022,85707,0.94
09/2022,85708,0.94
09/2022,85709,0.94
09/2022,85710,0.94
09/2022,85711,0.94
09/2022,85712,0.94
09/2022,85713,0.94
09/2022,85714,0.94
09/2022,85715,0.94
09/2022,85716,0.94
09/2022,85717,0.94
09/2022,85718,0.94
09/2022,85719,0.94
09/2022,85721,0.94
09/2022,85723,0.94
09/2022,85724,0.94
09/2022,85725,0.94
09/2022,85726,0.94
09/2022,85728,0.94
09/2022,85730,0.94
09/2022,85731,0.94
09/2022,85732,0.94
09/2022,85733,0.94
09/2022,85734,0.94
09/2022,85735,0.94
09/2022,85736,0.94
09/2022,85737,0.94
09/2022,85738,0.94
09/2022,85739,0.94
09/2022,85740,0.94
09/2022,85741,0.94
09/2022,85742,0.94
09/2022,85743,0.94
09/2022,85744,0.94
09/2022,85745,0.94
09/2022,85746,0.94
09/2022,85747,0.94
09/2022,85748,0.94
09/2022,85749,0.94
09/2022,85750,0.94
09/2022,85751,0.94
09/2022,85752,0.94
09/2022,85754,0.94
09/2022,85755,0.94
09/2022,85756,0.94
09/2022,85757,0.94
10/2022,04019,0.97
10/2022,85321,0.97
10/2022,85341,0.97
10/2022,85601,0.97
10/2022,85602,0.97
10/2022,85611,0.97
10/2022,85614,0.97
10/2022,85619,0.97
10/2022,85622,0.97
10/2022,85629,0.97
10/2022,85633,0.97
10/2022,85634,0.97
10/2022,85637,0.97
10/2022,85639,0.97
10/2022,85641,0.97
10/2022,85645,0.97
10/2022,85652,0.97
10/2022,85653,0.97
10/2022,85654,0.97
10/2022,85658,0.97
10/2022,85701,0.97
10/2022,85702,0.97
10/2022,85703,0.97
10/2022,85704,0.97
10/2022,85705,0.97
10/2022,85706,0.97
10/2022,85707,0.97
10/2022,85708,0.97
10/2022,85709,0.97
10/2022,85710,0.97
10/2022,85711,0.97
10/2022,85712,0.97
10/2022,85713,0.97
10/2022,85714,0.97
10/2022,85715,0.97
10/2022,85716,0.97
10/2022,85717,0.97
10/2022,85718,0.97
10/2022,85719,0.97
10/2022,85721,0.97
10/2022,85723,0.97
10/2022,85724,0.97
10/2022,85725,0.97
10/2022,85726,0.97
10/2022,85728,0.97
10/2022,85730,0.97
10/2022,85731,0.97
10/2022,85732,0.97
10/2022,85733,0.97
10/2022,85734,0.97
10/2022,85735,0.97
10/2022,85736,0.97
10/2022,85737,0.97
10/2022,85738,0.97
10/2022,85739,0.97
10/2022,85740,0.97
10/2022,85741,0.97
10/2022,85742,0.97
10/2022,85743,0.97
10/2022,85744,0.97
10/2022,85745,0.97
10/2022,85746,0.97
10/2022,85747,0.97
10/2022,85748,0.97
10/2022,85749,0.97
10/2022,85750,0.97
10/2022,85751,0.97
10/2022,85752,0.97
10/2022,85754,0.97
10/2022,85755,0.97
10/2022,85756,0.97
10/2022,85757,0.97
11/2022,04019,0.92
11/2022,85321,0.92
11/2022,85341,0.92
11/2022,85601,0.92
11/2022,85602,0.92
11/2022,85611,0.92
11/2022,85614,0.92
11/2022,85619,0.92
11/2022,85622,0.92
11/2022,85629,0.92
11/2022,85633,0.92
11/2022,85634,0.92
11/2022,85637,0.92
11/2022,85639,0.92
11/2022,85641,0.92
11/2022,85645,0.92
11/2022,85652,0.92
11/2022,85653,0.92
11/2022,85654,0.92
11/2022,85658,0.92
11/2022,85701,0.92
11/2022,85702,0.92
11/2022,85703,0.92
11/2022,85704,0.92
11/2022,85705,0.92
11/2022,85706,0.92
11/2022,85707,0.92
11/2022,85708,0.92
11/2022,85709,0.92
11/2022,85710,0.92
11/2022,85711,0.92
11/2022,85712,0.92
11/2022,85713,0.92
11/2022,85714,0.92
11/2022,85715,0.92
11/2022,85716,0.92
11/2022,85717,0.92
11/2022,85718,0.92
11/2022,85719,0.92
11/2022,85721,0.92
11/2022,85723,0.92
11/2022,85724,0.92
11/2022,85725,0.92
11/2022,85726,0.92
11/2022,85728,0.92
11/2022,85730,0.92
11/2022,85731,0.92
11/2022,85732,0.92
11/2022,85733,0.92
11/2022,85734,0.92
11/2022,85735,0.92
11/2022,85736,0.92
11/2022,85737,0.92
11/2022,85738,0.92
11/2022,85739,0.92
11/2022,85740,0.92
11/2022,85741,0.92
11/2022,85742,0.92
11/2022,85743,0.92
11/2022,85744,0.92
11/2022,85745,0.92
11/2022,85746,0.92
11/2022,85747,0.92
11/2022,85748,0.92
11/2022,85749,0.92
11/2022,85750,0.92
11/2022,85751,0.92
11/2022,85752,0.92
11/2022,85754,0.92
11/2022,85755,0.92
11/2022,85756,0.92
11/2022,85757,0.92
12/2022,04019,0.87
12/2022,85321,0.87
12/2022,85341,0.87
12/2022,85601,0.87
12/2022,85602,0.87
12/2022,85611,0.87
12/2022,85614,0.87
12/2022,85619,0.87
12/2022,85622,0.87
12/2022,85629,0.87
12/2022,85633,0.87
12/2022,85634,0.87
12/2022,85637,0.87
12/2022,85639,0.87
12/2022,85641,0.87
12/2022,85645,0.87
12/2022,85652,0.87
12/2022,85653,0.87
12/2022,85654,0.87
12/2022,85658,0.87
12/2022,85701,0.87
12/2022,85702,0.87
12/2022,85703,0.87
12/2022,85704,0.87
12/2022,85705,0.87
12/2022,85706,0.87
12/2022,85707,0.87
12/2022,85708,0.87
12/2022,85709,0.87
12/2022,85710,0.87
12/2022,85711,0.87
12/2022,85712,0.87
12/2022,85713,0.87
12/2022,85714,0.87
12/2022,85715,0.87
12/2022,85716,0.87
12/2022,85717,0.87
12/2022,85718,0.87
12/2022,85719,0.87
12/2022,85721,0.87
12/2022,85723,0.87
12/2022,85724,0.87
12/2022,85725,0.87
12/2022,85726,0.87
12/2022,85728,0.87
12/2022,85730,0.87
12/2022,85731,0.87
12/2022,85732,0.87
12/2022,85733,0.87
12/2022,85734,0.87
12/2022,85735,0.87
12/2022,85736,0.87
12/2022,85737,0.87
12/2022,85738,0.87
12/2022,85739,0.87
12/2022,85740,0.87
12/2022,85741,0.87
12/2022,85742,0.87
12/2022,85743,0.87
12/2022,85744,0.87
12/2022,85745,0.87
12/2022,85746,0.87
12/2022,85747,0.87
12/2022,85748,0.87
12/2022,85749,0.87
12/2022,85750,0.87
12/2022,85751,0.87
12/2022,85752,0.87
12/2022,85754,0.87
12/2022,85755,0.87
12/2022,85756,0.87
12/2022,85757,0.87
01/2023,04019,0.78
01/2023,85321,0.78
01/2023,85341,0.78
01/2023,85601,0.78
01/2023,85602,0.78
01/2023,85611,0.78
01/2023,85614,0.78
01/2023,85619,0.78
01/2023,85622,0.78
01/2023,85629,0.78
01/2023,85633,0.78
01/2023,85634,0.78
01/2023,85637,0.78
01/2023,85639,0.78
01/2023,85641,0.78
01/2023,85645,0.78
01/2023,85652,0.78
01/2023,85653,0.78
01/2023,85654,0.78
01/2023,85658,0.78
01/2023,85701,0.78
01/2023,85702,0.78
01/2023,85703,0.78
01/2023,85704,0.78
01/2023,85705,0.78
01/2023,85706,0.78
01/2023,85707,0.78
01/2023,85708,0.78
01/2023,85709,0.78
01/2023,85710,0.78
01/2023,85711,0.78
01/2023,85712,0.78
01/2023,85713,0.78
01/2023,85714,0.78
01/2023,85715,0.78
01/2023,85716,0.78
01/2023,85717,0.78
01/2023,85718,0.78
01/2023,85719,0.78
01/2023,85721,0.78
01/2023,85723,0.78
01/2023,85724,0.78
01/2023,85725,0.78
01/2023,85726,0.78
01/2023,85728,0.78
01/2023,85730,0.78
01/2023,85731,0.78
01/2023,85732,0.78
01/2023,85733,0.78
01/2023,85734,0.78
01/2023,85735,0.78
01/2023,85736,0.78
01/2023,85737,0.78
01/2023,85738,0.78
01/2023,85739,0.78
01/2023,85740,0.78
01/2023,85741,0.78
01/2023,85742,0.78
01/2023,85743,0.78
01/2023,85744,0.78
01/2023,85745,0.78
01/2023,85746,0.78
01/2023,85747,0.78
01/2023,85748,0.78
01/2023,85749,0.78
01/2023,85750,0.78
01/2023,85751,0.78
01/2023,85752,0.78
01/2023,85754,0.78
01/2023,85755,0.78
01/2023,85756,0.78
01/2023,85757,0.78
02/2023,04019,0.77
02/2023,85321,0.77
02/2023,85341,0.77
02/2023,85601,0.77
02/2023,85602,0.77
02/2023,85611,0.77
02/2023,85614,0.77
02/2023,85619,0.77
02/2023,85622,0.77
02/2023,85629,0.77
02/2023,85633,0.77
02/2023,85634,0.77
02/2023,85637,0.77
02/2023,85639,0.77
02/2023,85641,0.77
02/2023,85645,0.77
02/2023,85652,0.77
02/2023,85653,0.77
02/2023,85654,0.77
02/2023,85658,0.77
02/2023,85701,0.77
02/2023,85702,0.77
02/2023,85703,0.77
02/2023,85704,0.77
02/2023,85705,0.77
02/2023,85706,0.77
02/2023,85707,0.77
02/2023,85708,0.77
02/2023,85709,0.77
02/2023,85710,0.77
02/2023,85711,0.77
02/2023,85712,0.77
02/2023,85713,0.77
02/2023,85714,0.77
02/2023,85715,0.77
02/2023,85716,0.77
02/2023,85717,0.77
02/2023,85718,0.77
02/2023,85719,0.77
02/2023,85721,0.77
02/2023,85723,0.77
02/2023,85724,0.77
02/2023,85725,0.77
02/2023,85726,0.77
02/2023,85728,0.77
02/2023,85730,0.77
02/2023,85731,0.77
02/2023,85732,0.77
02/2023,85733,0.77
02/2023,85734,0.77
02/2023,85735,0.77
02/2023,85736,0.77
02/2023,85737,0.77
02/2023,85738,0.77
02/2023,85739,0.77
02/2023,85740,0.77
02/2023,85741,0.77
02/2023,85742,0.77
02/2023,85743,0.77
02/2023,85744,0.77
02/2023,85745,0.77
02/2023,85746,0.77
02/2023,85747,0.77
02/2023,85748,0.77
02/2023,85749,0.77
02/2023,85750,0.77
02/2023,85751,0.77
02/2023,85752,0.77
02/2023,85754,0.77
02/2023,85755,0.77
02/2023,85756,0.77
02/2023,85757,0.77
03/2023,04019,0.79
03/2023,85321,0.79
03/2023,85341,0.79
03/2023,85601,0.79
03/2023,85602,0.79
03/2023,85611,0.79
03/2023,85614,0.79
03/2023,85619,0.79
03/2023,85622,0.79
03/2023,85629,0.79
03/2023,85633,0.79
03/2023,85634,0.79
03/2023,85637,0.79
03/2023,85639,0.79
03/2023,85641,0.79
03/2023,85645,0.79
03/2023,85652,0.79
03/2023,85653,0.79
03/2023,85654,0.79
03/2023,85658,0.79
03/2023,85701,0.79
03/2023,85702,0.79
03/2023,85703,0.79
03/2023,85704,0.79
03/2023,85705,0.79
03/2023,85706,0.79
03/2023,85707,0.79
03/2023,85708,0.79
03/2023,85709,0.79
03/2023,85710,0.79
03/2023,85711,0.79
03/2023,85712,0.79
03/2023,85713,0.79
03/2023,85714,0.79
03/2023,85715,0.79
03/2023,85716,0.79
03/2023,85717,0.79
03/2023,85718,0.79
03/2023,85719,0.79
03/2023,85721,0.79
03/2023,85723,0.79
03/2023,85724,0.79
03/2023,85725,0.79
03/2023,85726,0.79
03/2023,85728,0.79
03/2023,85730,0.79
03/2023,85731,0.79
03/2023,85732,0.79
03/2023,85733,0.79
03/2023,85734,0.79
03/2023,85735,0.79
03/2023,85736,0.79
03/2023,85737,0.79
03/2023,85738,0.79
03/2023,85739,0.79
03/2023,85740,0.79
03/2023,85741,0.79
03/2023,85742,0.79
03/2023,85743,0.79
03/2023,85744,0.79
03/2023,85745,0.79
03/2023,85746,0.79
03/2023,85747,0.79
03/2023,85748,0.79
03/2023,85749,0.79
03/2023,85750,0.79
03/2023,85751,0.79
03/2023,85752,0.79
03/2023,85754,0.79
03/2023,85755,0.79
03/2023,85756,0.79
03/2023,85757,0.79
04/2023,04019,0.85
04/2023,85321,0.85
04/2023,85341,0.85
04/2023,85601,0.85
04/2023,85602,0.85
04/2023,85611,0.85
04/2023,85614,0.85
04/2023,85619,0.85
04/2023,85622,0.85
04/2023,85629,0.85
04/2023,85633,0.85
04/2023,85634,0.85
04/2023,85637,0.85
04/2023,85639,0.85
04/2023,85641,0.85
04/2023,85645,0.85
04/2023,85652,0.85
04/2023,85653,0.85
04/2023,85654,0.85
04/2023,85658,0.85
04/2023,85701,0.85
04/2023,85702,0.85
04/2023,85703,0.85
04/2023,85704,0.85
04/2023,85705,0.85
04/2023,85706,0.85
04/2023,85707,0.85
04/2023,85708,0.85
04/2023,85709,0.85
04/2023,85710,0.85
04/2023,85711,0.85
04/2023,85712,0.85
04/2023,85713,0.85
04/2023,85714,0.85
04/2023,85715,0.85
04/2023,85716,0.85
04/2023,85717,0.85
04/2023,85718,0.85
04/2023,85719,0.85
04/2023,85721,0.85
04/2023,85723,0.85
04/2023,85724,0.85
04/2023,85725,0.85
04/2023,85726,0.85
04/2023,85728,0.85
04/2023,85730,0.85
04/2023,85731,0.85
04/2023,85732,0.85
04/2023,85733,0.85
04/2023,85734,0.85
04/2023,85735,0.85
04/2023,85736,0.85
04/2023,85737,0.85
04/2023,85738,0.85
04/2023,85739,0.85
04/2023,85740,0.85
04/2023,85741,0.85
04/2023,85742,0.85
04/2023,85743,0.85
04/2023,85744,0.85
04/2023,85745,0.85
04/2023,85746,0.85
04/2023,85747,0.85
04/2023,85748,0.85
04/2023,85749,0.85
04/2023,85750,0.85
04/2023,85751,0.85
04/2023,85752,0.85
04/2023,85754,0.85
04/2023,85755,0.85
04/2023,85756,0.85
04/2023,85757,0.85
05/2023,04019,0.97
05/2023,85321,0.97
05/2023,85341,0.97
05/2023,85601,0.97
05/2023,85602,0.97
05/2023,85611,0.97
05/2023,85614,0.97
05/2023,85619,0.97
05/2023,85622,0.97
05/2023,85629,0.97
05/2023,85633,0.97
05/2023,85634,0.97
05/2023,85637,0.97
05/2023,85639,0.97
05/2023,85641,0.97
05/2023,85645,0.97
05/2023,85652,0.97
05/2023,85653,0.97
05/2023,85654,0.97
05/2023,85658,0.97
05/2023,85701,0.97
05/2023,85702,0.97
05/2023,85703,0.97
05/2023,85704,0.97
05/2023,85705,0.97
05/2023,85706,0.97
05/2023,85707,0.97
05/2023,85708,0.97
05/2023,85709,0.97
05/2023,85710,0.97
05/2023,85711,0.97
05/2023,85712,0.97
05/2023,85713,0.97
05/2023,85714,0.97
05/2023,85715,0.97
05/2023,85716,0.97
05/2023,85717,0.97
05/2023,85718,0.97
05/2023,85719,0.97
05/2023,85721,0.97
05/2023,85723,0.97
05/2023,85724,0.97
05/2023,85725,0.97
05/2023,85726,0.97
05/2023,85728,0.97
05/2023,85730,0.97
05/2023,85731,0.97
05/2023,85732,0.97
05/2023,85733,0.97
05/2023,85734,0.97
05/2023,85735,0.97
05/2023,85736,0.97
05/2023,85737,0.97
05/2023,85738,0.97
05/2023,85739,0.97
05/2023,85740,0.97
05/2023,85741,0.97
05/2023,85742,0.97
05/2023,85743,0.97
05/2023,85744,0.97
05/2023,85745,0.97
05/2023,85746,0.97
05/2023,85747,0.97
05/2023,85748,0.97
05/2023,85749,0.97
05/2023,85750,0.97
05/2023,85751,0.97
05/2023,85752,0.97
05/2023,85754,0.97
05/2023,85755,0.97
05/2023,85756,0.97
05/2023,85757,0.97
06/2023,04019,0.97
06/2023,85321,0.97
06/2023,85341,0.97
06/2023,85601,0.97
06/2023,85602,0.97
06/2023,85611,0.97
06/2023,85614,0.97
06/2023,85619,0.97
06/2023,85622,0.97
06/2023,85629,0.97
06/2023,85633,0.97
06/2023,85634,0.97
06/2023,85637,0.97
06/2023,85639,0.97
06/2023,85641,0.97
06/2023,85645,0.97
06/2023,85652,0.97
06/2023,85653,0.97
06/2023,85654,0.97
06/2023,85658,0.97
06/2023,85701,0.97
06/2023,85702,0.97
06/2023,85703,0.97
06/2023,85704,0.97
06/2023,85705,0.97
06/2023,85706,0.97
06/2023,85707,0.97
06/2023,85708,0.97
06/2023,85709,0.97
06/2023,85710,0.97
06/2023,85711,0.97
06/2023,85712,0.97
06/2023,85713,0.97
06/2023,85714,0.97
06/2023,85715,0.97
06/2023,85716,0.97
06/2023,85717,0.97
06/2023,85718,0.97
06/2023,85719,0.97
06/2023,85721,0.97
06/2023,85723,0.97
06/2023,85724,0.97
06/2023,85725,0.97
06/2023,85726,0.97
06/2023,85728,0.97
06/2023,85730,0.97
06/2023,85731,0.97
06/2023,85732,0.97
06/2023,85733,0.97
06/2023,85734,0.97
06/2023,85735,0.97
06/2023,85736,0.97
06/2023,85737,0.97
06/2023,85738,0.97
06/2023,85739,0.97
06/2023,85740,0.97
06/2023,85741,0.97
06/2023,85742,0.97
06/2023,85743,0.97
06/2023,85744,0.97
06/2023,85745,0.97
06/2023,85746,0.97
06/2023,85747,0.97
06/2023,85748,0.97
06/2023,85749,0.97
06/2023,85750,0.97
06/2023,85751,0.97
06/2023,85752,0.97
06/2023,85754,0.97
06/2023,85755,0.97
06/2023,85756,0.97
06/2023,85757,0.97
07/2023,04019,0.88
07/2023,85321,0.88
07/2023,85341,0.88
07/2023,85601,0.88
07/2023,85602,0.88
07/2023,85611,0.88
07/2023,85614,0.88
07/2023,85619,0.88
07/2023,85622,0.88
07/2023,85629,0.88
07/2023,85633,0.88
07/2023,85634,0.88
07/2023,85637,0.88
07/2023,85639,0.88
07/2023,85641,0.88
07/2023,85645,0.88
07/2023,85652,0.88
07/2023,85653,0.88
07/2023,85654,0.88
07/2023,85658,0.88
07/2023,85701,0.88
07/2023,85702,0.88
07/2023,85703,0.88
07/2023,85704,0.88
07/2023,85705,0.88
07/2023,85706,0.88
07/2023,85707,0.88
07/2023,85708,0.88
07/2023,85709,0.88
07/2023,85710,0.88
07/2023,85711,0.88
07/2023,85712,0.88
07/2023,85713,0.88
07/2023,85714,0.88
07/2023,85715,0.88
07/2023,85716,0.88
07/2023,85717,0.88
07/2023,85718,0.88
07/2023,85719,0.88
07/2023,85721,0.88
07/2023,85723,0.88
07/2023,85724,0.88
07/2023,85725,0.88
07/2023,85726,0.88
07/2023,85728,0.88
07/2023,85730,0.88
07/2023,85731,0.88
07/2023,85732,0.88
07/2023,85733,0.88
07/2023,85734,0.88
07/2023,85735,0.88
07/2023,85736,0.88
07/2023,85737,0.88
07/2023,85738,0.88
07/2023,85739,0.88
07/2023,85740,0.88
07/2023,85741,0.88
07/2023,85742,0.88
07/2023,85743,0.88
07/2023,85744,0.88
07/2023,85745,0.88
07/2023,85746,0.88
07/2023,85747,0.88
07/2023,85748,0.88
07/2023,85749,0.88
07/2023,85750,0.88
07/2023,85751,0.88
07/2023,85752,0.88
07/2023,85754,0.88
07/2023,85755,0.88
07/2023,85756,0.88
07/2023,85757,0.88
08/2023,04019,1.01
08/2023,85321,1.01
08/2023,85341,1.01
08/2023,85601,1.01
08/2023,85602,1.01
08/2023,85611,1.01
08/2023,85614,1.01
08/2023,85619,1.01
08/2023,85622,1.01
08/2023,85629,1.01
08/2023,85633,1.01
08/2023,85634,1.01
08/2023,85637,1.01
08/2023,85639,1.01
08/2023,85641,1.01
08/2023,85645,1.01
08/2023,85652,1.01
08/2023,85653,1.01
08/2023,85654,1.01
08/2023,85658,1.01
08/2023,85701,1.01
08/2023,85702,1.01
08/2023,85703,1.01
08/2023,85704,1.01
08/2023,85705,1.01
08/2023,85706,1.01
08/2023,85707,1.01
08/2023,85708,1.01
08/2023,85709,1.01
08/2023,85710,1.01
08/2023,85711,1.01
08/2023,85712,1.01
08/2023,85713,1.01
08/2023,85714,1.01
08/2023,85715,1.01
08/2023,85716,1.01
08/2023,85717,1.01
08/2023,85718,1.01
08/2023,85719,1.01
08/2023,85721,1.01
08/2023,85723,1.01
08/2023,85724,1.01
08/2023,85725,1.01
08/2023,85726,1.01
08/2023,85728,1.01
08/2023,85730,1.01
08/2023,85731,1.01
08/2023,85732,1.01
08/2023,85733,1.01
08/2023,85734,1.01
08/2023,85735,1.01
08/2023,85736,1.01
08/2023,85737,1.01
08/2023,85738,1.01
08/2023,85739,1.01
08/2023,85740,1.01
08/2023,85741,1.01
08/2023,85742,1.01
08/2023,85743,1.01
08/2023,85744,1.01
08/2023,85745,1.01
08/2023,85746,1.01
08/2023,85747,1.01
08/2023,85748,1.01
08/2023,85749,1.01
08/2023,85750,1.01
08/2023,85751,1.01
08/2023,85752,1.01
08/2023,85754,1.01
08/2023,85755,1.01
08/2023,85756,1.01
08/2023,85757,1.01
09/2023,04019,0.88
09/2023,85321,0.88
09/2023,85341,0.88
09/2023,85601,0.88
09/2023,85602,0.88
09/2023,85611,0.88
09/2023,85614,0.88
09/2023,85619,0.88
09/2023,85622,0.88
09/2023,85629,0.88
09/2023,85633,0.88
09/2023,85634,0.88
09/2023,85637,0.88
09/2023,85639,0.88
09/2023,85641,0.88
09/2023,85645,0.88
09/2023,85652,0.88
09/2023,85653,0.88
09/2023,85654,0.88
09/2023,85658,0.88
09/2023,85701,0.88
09/2023,85702,0.88
09/2023,85703,0.88
