Month,Zipcode,Crime rate per 1000
04/2018,85743,N/A
04/2018,85744,N/A
04/2018,85745,N/A
04/2018,85746,N/A
04/2018,85747,N/A
04/2018,85748,N/A
04/2018,85749,N/A
04/2018,85750,N/A
04/2018,85751,N/A
04/2018,85752,N/A
04/2018,85754,N/A
04/2018,85755,N/A
04/2018,85756,N/A
04/2018,85757,N/A
04/2018,85775,N/A
05/2018,85634,N/A
05/2018,85641,N/A
05/2018,85701,N/A
05/2018,85702,N/A
05/2018,85703,N/A
05/2018,85704,N/A
05/2018,85705,N/A
05/2018,85706,N/A
05/2018,85707,N/A
05/2018,85708,N/A
05/2018,85709,N/A
05/2018,85710,N/A
05/2018,85711,N/A
05/2018,85712,N/A
05/2018,85713,N/A
05/2018,85714,N/A
05/2018,85715,N/A
05/2018,85716,N/A
05/2018,85717,N/A
05/2018,85718,N/A
05/2018,85719,N/A
05/2018,85721,N/A
05/2018,85723,N/A
05/2018,85724,N/A
05/2018,85725,N/A
05/2018,85726,N/A
05/2018,85728,N/A
05/2018,85730,N/A
05/2018,85731,N/A
05/2018,85732,N/A
05/2018,85733,N/A
05/2018,85734,N/A
05/2018,85735,N/A
05/2018,85736,N/A
05/2018,85737,N/A
05/2018,85738,N/A
05/2018,85739,N/A
05/2018,85740,N/A
05/2018,85741,N/A
05/2018,85742,N/A
05/2018,85743,N/A
05/2018,85744,N/A
05/2018,85745,N/A
05/2018,85746,N/A
05/2018,85747,N/A
05/2018,85748,N/A
05/2018,85749,N/A
05/2018,85750,N/A
05/2018,85751,N/A
05/2018,85752,N/A
05/2018,85754,N/A
05/2018,85755,N/A
05/2018,85756,N/A
05/2018,85757,N/A
05/2018,85775,N/A
06/2018,85634,N/A
06/2018,85641,N/A
06/2018,85701,N/A
06/2018,85702,N/A
06/2018,85703,N/A
06/2018,85704,N/A
06/2018,85705,N/A
06/2018,85706,N/A
06/2018,85707,N/A
06/2018,85708,N/A
06/2018,85709,N/A
06/2018,85710,N/A
06/2018,85711,N/A
06/2018,85712,N/A
06/2018,85713,N/A
06/2018,85714,N/A
06/2018,85715,N/A
06/2018,85716,N/A
06/2018,85717,N/A
06/2018,85718,N/A
06/2018,85719,N/A
06/2018,85721,N/A
06/2018,85723,N/A
06/2018,85724,N/A
06/2018,85725,N/A
06/2018,85726,N/A
06/2018,85728,N/A
06/2018,85730,N/A
06/2018,85731,N/A
06/2018,85732,N/A
06/2018,85733,N/A
06/2018,85734,N/A
06/2018,85735,N/A
06/2018,85736,N/A
06/2018,85737,N/A
06/2018,85738,N/A
06/2018,85739,N/A
06/2018,85740,N/A
06/2018,85741,N/A
06/2018,85742,N/A
06/2018,85743,N/A
06/2018,85744,N/A
06/2018,85745,N/A
06/2018,85746,N/A
06/2018,85747,N/A
06/2018,85748,N/A
06/2018,85749,N/A
06/2018,85750,N/A
06/2018,85751,N/A
06/2018,85752,N/A
06/2018,85754,N/A
06/2018,85755,N/A
06/2018,85756,N/A
06/2018,85757,N/A
06/2018,85775,N/A
07/2018,85634,N/A
07/2018,85641,N/A
07/2018,85701,N/A
07/2018,85702,N/A
07/2018,85703,N/A
07/2018,85704,N/A
07/2018,85705,N/A
07/2018,85706,N/A
07/2018,85707,N/A
07/2018,85708,N/A
07/2018,85709,N/A
07/2018,85710,N/A
07/2018,85711,N/A
07/2018,85712,N/A
07/2018,85713,N/A
07/2018,85714,N/A
07/2018,85715,N/A
07/2018,85716,N/A
07/2018,85717,N/A
07/2018,85718,N/A
07/2018,85719,N/A
07/2018,85721,N/A
07/2018,85723,N/A
07/2018,85724,N/A
07/2018,85725,N/A
07/2018,85726,N/A
07/2018,85728,N/A
07/2018,85730,N/A
07/2018,85731,N/A
07/2018,85732,N/A
07/2018,85733,N/A
07/2018,85734,N/A
07/2018,85735,N/A
07/2018,85736,N/A
07/2018,85737,N/A
07/2018,85738,N/A
07/2018,85739,N/A
07/2018,85740,N/A
07/2018,85741,N/A
07/2018,85742,N/A
07/2018,85743,N/A
07/2018,85744,N/A
07/2018,85745,N/A
07/2018,85746,N/A
07/2018,85747,N/A
07/2018,85748,N/A
07/2018,85749,N/A
07/2018,85750,N/A
07/2018,85751,N/A
07/2018,85752,N/A
07/2018,85754,N/A
07/2018,85755,N/A
07/2018,85756,N/A
07/2018,85757,N/A
07/2018,85775,N/A
08/2018,85634,N/A
08/2018,85641,N/A
08/2018,85701,N/A
08/2018,85702,N/A
08/2018,85703,N/A
08/2018,85704,N/A
08/2018,85705,N/A
08/2018,85706,N/A
08/2018,85707,N/A
08/2018,85708,N/A
08/2018,85709,N/A
08/2018,85710,N/A
08/2018,85711,N/A
08/2018,85712,N/A
08/2018,85713,N/A
08/2018,85714,N/A
08/2018,85715,N/A
08/2018,85716,N/A
08/2018,85717,N/A
08/2018,85718,N/A
08/2018,85719,N/A
08/2018,85721,N/A
08/2018,85723,N/A
08/2018,85724,N/A
08/2018,85725,N/A
08/2018,85726,N/A
08/2018,85728,N/A
08/2018,85730,N/A
08/2018,85731,N/A
08/2018,85732,N/A
08/2018,85733,N/A
08/2018,85734,N/A
08/2018,85735,N/A
08/2018,85736,N/A
08/2018,85737,N/A
08/2018,85738,N/A
08/2018,85739,N/A
08/2018,85740,N/A
08/2018,85741,N/A
08/2018,85742,N/A
08/2018,85743,N/A
08/2018,85744,N/A
08/2018,85745,N/A
08/2018,85746,N/A
08/2018,85747,N/A
08/2018,85748,N/A
08/2018,85749,N/A
08/2018,85750,N/A
08/2018,85751,N/A
08/2018,85752,N/A
08/2018,85754,N/A
08/2018,85755,N/A
08/2018,85756,N/A
08/2018,85757,N/A
08/2018,85775,N/A
09/2018,85634,N/A
09/2018,85641,N/A
09/2018,85701,N/A
09/2018,85702,N/A
09/2018,85703,N/A
09/2018,85704,N/A
09/2018,85705,N/A
09/2018,85706,N/A
09/2018,85707,N/A
09/2018,85708,N/A
09/2018,85709,N/A
09/2018,85710,N/A
09/2018,85711,N/A
09/2018,85712,N/A
09/2018,85713,N/A
09/2018,85714,N/A
09/2018,85715,N/A
09/2018,85716,N/A
09/2018,85717,N/A
09/2018,85718,N/A
09/2018,85719,N/A
09/2018,85721,N/A
09/2018,85723,N/A
09/2018,85724,N/A
09/2018,85725,N/A
09/2018,85726,N/A
09/2018,85728,N/A
09/2018,85730,N/A
09/2018,85731,N/A
09/2018,85732,N/A
09/2018,85733,N/A
09/2018,85734,N/A
09/2018,85735,N/A
09/2018,85736,N/A
09/2018,85737,N/A
09/2018,85738,N/A
09/2018,85739,N/A
09/2018,85740,N/A
09/2018,85741,N/A
09/2018,85742,N/A
09/2018,85743,N/A
09/2018,85744,N/A
09/2018,85745,N/A
09/2018,85746,N/A
09/2018,85747,N/A
09/2018,85748,N/A
09/2018,85749,N/A
09/2018,85750,N/A
09/2018,85751,N/A
09/2018,85752,N/A
09/2018,85754,N/A
09/2018,85755,N/A
09/2018,85756,N/A
09/2018,85757,N/A
09/2018,85775,N/A
10/2018,85634,N/A
10/2018,85641,N/A
10/2018,85701,N/A
10/2018,85702,N/A
10/2018,85703,N/A
10/2018,85704,N/A
10/2018,85705,N/A
10/2018,85706,N/A
10/2018,85707,N/A
10/2018,85708,N/A
10/2018,85709,N/A
10/2018,85710,N/A
10/2018,85711,N/A
10/2018,85712,N/A
10/2018,85713,N/A
10/2018,85714,N/A
10/2018,85715,N/A
10/2018,85716,N/A
10/2018,85717,N/A
10/2018,85718,N/A
10/2018,85719,N/A
10/2018,85721,N/A
10/2018,85723,N/A
10/2018,85724,N/A
10/2018,85725,N/A
10/2018,85726,N/A
10/2018,85728,N/A
10/2018,85730,N/A
10/2018,85731,N/A
10/2018,85732,N/A
10/2018,85733,N/A
10/2018,85734,N/A
10/2018,85735,N/A
10/2018,85736,N/A
10/2018,85737,N/A
10/2018,85738,N/A
10/2018,85739,N/A
10/2018,85740,N/A
10/2018,85741,N/A
10/2018,85742,N/A
10/2018,85743,N/A
10/2018,85744,N/A
10/2018,85745,N/A
10/2018,85746,N/A
10/2018,85747,N/A
10/2018,85748,N/A
10/2018,85749,N/A
10/2018,85750,N/A
10/2018,85751,N/A
10/2018,85752,N/A
10/2018,85754,N/A
10/2018,85755,N/A
10/2018,85756,N/A
10/2018,85757,N/A
10/2018,85775,N/A
11/2018,85634,N/A
11/2018,85641,N/A
11/2018,85701,N/A
11/2018,85702,N/A
11/2018,85703,N/A
11/2018,85704,N/A
11/2018,85705,N/A
11/2018,85706,N/A
11/2018,85707,N/A
11/2018,85708,N/A
11/2018,85709,N/A
11/2018,85710,N/A
11/2018,85711,N/A
11/2018,85712,N/A
11/2018,85713,N/A
11/2018,85714,N/A
11/2018,85715,N/A
11/2018,85716,N/A
11/2018,85717,N/A
11/2018,85718,N/A
11/2018,85719,N/A
11/2018,85721,N/A
11/2018,85723,N/A
11/2018,85724,N/A
11/2018,85725,N/A
11/2018,85726,N/A
11/2018,85728,N/A
11/2018,85730,N/A
11/2018,85731,N/A
11/2018,85732,N/A
11/2018,85733,N/A
11/2018,85734,N/A
11/2018,85735,N/A
11/2018,85736,N/A
11/2018,85737,N/A
11/2018,85738,N/A
11/2018,85739,N/A
11/2018,85740,N/A
11/2018,85741,N/A
11/2018,85742,N/A
11/2018,85743,N/A
11/2018,85744,N/A
11/2018,85745,N/A
11/2018,85746,N/A
11/2018,85747,N/A
11/2018,85748,N/A
11/2018,85749,N/A
11/2018,85750,N/A
11/2018,85751,N/A
11/2018,85752,N/A
11/2018,85754,N/A
11/2018,85755,N/A
11/2018,85756,N/A
11/2018,85757,N/A
11/2018,85775,N/A
12/2018,85634,N/A
12/2018,85641,N/A
12/2018,85701,N/A
12/2018,85702,N/A
12/2018,85703,N/A
12/2018,85704,N/A
12/2018,85705,N/A
12/2018,85706,N/A
12/2018,85707,N/A
12/2018,85708,N/A
12/2018,85709,N/A
12/2018,85710,N/A
12/2018,85711,N/A
12/2018,85712,N/A
12/2018,85713,N/A
12/2018,85714,N/A
12/2018,85715,N/A
12/2018,85716,N/A
12/2018,85717,N/A
12/2018,85718,N/A
12/2018,85719,N/A
12/2018,85721,N/A
12/2018,85723,N/A
12/2018,85724,N/A
12/2018,85725,N/A
12/2018,85726,N/A
12/2018,85728,N/A
12/2018,85730,N/A
12/2018,85731,N/A
12/2018,85732,N/A
12/2018,85733,N/A
12/2018,85734,N/A
12/2018,85735,N/A
12/2018,85736,N/A
12/2018,85737,N/A
12/2018,85738,N/A
12/2018,85739,N/A
12/2018,85740,N/A
12/2018,85741,N/A
12/2018,85742,N/A
12/2018,85743,N/A
12/2018,85744,N/A
12/2018,85745,N/A
12/2018,85746,N/A
12/2018,85747,N/A
12/2018,85748,N/A
12/2018,85749,N/A
12/2018,85750,N/A
12/2018,85751,N/A
12/2018,85752,N/A
12/2018,85754,N/A
12/2018,85755,N/A
12/2018,85756,N/A
12/2018,85757,N/A
12/2018,85775,N/A
01/2019,85634,N/A
01/2019,85641,N/A
01/2019,85701,N/A
01/2019,85702,N/A
01/2019,85703,N/A
01/2019,85704,N/A
01/2019,85705,N/A
01/2019,85706,N/A
01/2019,85707,N/A
01/2019,85708,N/A
01/2019,85709,N/A
01/2019,85710,N/A
01/2019,85711,N/A
01/2019,85712,N/A
01/2019,85713,N/A
01/2019,85714,N/A
01/2019,85715,N/A
01/2019,85716,N/A
01/2019,85717,N/A
01/2019,85718,N/A
01/2019,85719,N/A
01/2019,85721,N/A
01/2019,85723,N/A
01/2019,85724,N/A
01/2019,85725,N/A
01/2019,85726,N/A
01/2019,85728,N/A
01/2019,85730,N/A
01/2019,85731,N/A
01/2019,85732,N/A
01/2019,85733,N/A
01/2019,85734,N/A
01/2019,85735,N/A
01/2019,85736,N/A
01/2019,85737,N/A
01/2019,85738,N/A
01/2019,85739,N/A
01/2019,85740,N/A
01/2019,85741,N/A
01/2019,85742,N/A
01/2019,85743,N/A
01/2019,85744,N/A
01/2019,85745,N/A
01/2019,85746,N/A
01/2019,85747,N/A
01/2019,85748,N/A
01/2019,85749,N/A
01/2019,85750,N/A
01/2019,85751,N/A
01/2019,85752,N/A
01/2019,85754,N/A
01/2019,85755,N/A
01/2019,85756,N/A
01/2019,85757,N/A
01/2019,85775,N/A
02/2019,85634,N/A
02/2019,85641,N/A
02/2019,85701,N/A
02/2019,85702,N/A
02/2019,85703,N/A
02/2019,85704,N/A
02/2019,85705,N/A
02/2019,85706,N/A
02/2019,85707,N/A
02/2019,85708,N/A
02/2019,85709,N/A
02/2019,85710,N/A
02/2019,85711,N/A
02/2019,85712,N/A
02/2019,85713,N/A
02/2019,85714,N/A
02/2019,85715,N/A
02/2019,85716,N/A
02/2019,85717,N/A
02/2019,85718,N/A
02/2019,85719,N/A
02/2019,85721,N/A
02/2019,85723,N/A
02/2019,85724,N/A
02/2019,85725,N/A
02/2019,85726,N/A
02/2019,85728,N/A
02/2019,85730,N/A
02/2019,85731,N/A
02/2019,85732,N/A
02/2019,85733,N/A
02/2019,85734,N/A
02/2019,85735,N/A
02/2019,85736,N/A
02/2019,85737,N/A
02/2019,85738,N/A
02/2019,85739,N/A
02/2019,85740,N/A
02/2019,85741,N/A
02/2019,85742,N/A
02/2019,85743,N/A
02/2019,85744,N/A
02/2019,85745,N/A
02/2019,85746,N/A
02/2019,85747,N/A
02/2019,85748,N/A
02/2019,85749,N/A
02/2019,85750,N/A
02/2019,85751,N/A
02/2019,85752,N/A
02/2019,85754,N/A
02/2019,85755,N/A
02/2019,85756,N/A
02/2019,85757,N/A
02/2019,85775,N/A
03/2019,85634,N/A
03/2019,85641,N/A
03/2019,85701,N/A
03/2019,85702,N/A
03/2019,85703,N/A
03/2019,85704,N/A
03/2019,85705,N/A
03/2019,85706,N/A
03/2019,85707,N/A
03/2019,85708,N/A
03/2019,85709,N/A
03/2019,85710,N/A
03/2019,85711,N/A
03/2019,85712,N/A
03/2019,85713,N/A
03/2019,85714,N/A
03/2019,85715,N/A
03/2019,85716,N/A
03/2019,85717,N/A
03/2019,85718,N/A
03/2019,85719,N/A
03/2019,85721,N/A
03/2019,85723,N/A
03/2019,85724,N/A
03/2019,85725,N/A
03/2019,85726,N/A
03/2019,85728,N/A
03/2019,85730,N/A
03/2019,85731,N/A
03/2019,85732,N/A
03/2019,85733,N/A
03/2019,85734,N/A
03/2019,85735,N/A
03/2019,85736,N/A
03/2019,85737,N/A
03/2019,85738,N/A
03/2019,85739,N/A
03/2019,85740,N/A
03/2019,85741,N/A
03/2019,85742,N/A
03/2019,85743,N/A
03/2019,85744,N/A
03/2019,85745,N/A
03/2019,85746,N/A
03/2019,85747,N/A
03/2019,85748,N/A
03/2019,85749,N/A
03/2019,85750,N/A
03/2019,85751,N/A
03/2019,85752,N/A
03/2019,85754,N/A
03/2019,85755,N/A
03/2019,85756,N/A
03/2019,85757,N/A
03/2019,85775,N/A
04/2019,85634,N/A
04/2019,85641,N/A
04/2019,85701,N/A
04/2019,85702,N/A
04/2019,85703,N/A
04/2019,85704,N/A
04/2019,85705,N/A
04/2019,85706,N/A
04/2019,85707,N/A
04/2019,85708,N/A
04/2019,85709,N/A
04/2019,85710,N/A
04/2019,85711,N/A
04/2019,85712,N/A
04/2019,85713,N/A
04/2019,85714,N/A
04/2019,85715,N/A
04/2019,85716,N/A
04/2019,85717,N/A
04/2019,85718,N/A
04/2019,85719,N/A
04/2019,85721,N/A
04/2019,85723,N/A
04/2019,85724,N/A
04/2019,85725,N/A
04/2019,85726,N/A
04/2019,85728,N/A
04/2019,85730,N/A
04/2019,85731,N/A
04/2019,85732,N/A
04/2019,85733,N/A
04/2019,85734,N/A
04/2019,85735,N/A
04/2019,85736,N/A
04/2019,85737,N/A
04/2019,85738,N/A
04/2019,85739,N/A
04/2019,85740,N/A
04/2019,85741,N/A
04/2019,85742,N/A
04/2019,85743,N/A
04/2019,85744,N/A
04/2019,85745,N/A
04/2019,85746,N/A
04/2019,85747,N/A
04/2019,85748,N/A
04/2019,85749,N/A
04/2019,85750,N/A
04/2019,85751,N/A
04/2019,85752,N/A
04/2019,85754,N/A
04/2019,85755,N/A
04/2019,85756,N/A
04/2019,85757,N/A
04/2019,85775,N/A
05/2019,85634,N/A
05/2019,85641,N/A
05/2019,85701,N/A
05/2019,85702,N/A
05/2019,85703,N/A
05/2019,85704,N/A
05/2019,85705,N/A
05/2019,85706,N/A
05/2019,85707,N/A
05/2019,85708,N/A
05/2019,85709,N/A
05/2019,85710,N/A
05/2019,85711,N/A
05/2019,85712,N/A
05/2019,85713,N/A
05/2019,85714,N/A
05/2019,85715,N/A
05/2019,85716,N/A
05/2019,85717,N/A
05/2019,85718,N/A
05/2019,85719,N/A
05/2019,85721,N/A
05/2019,85723,N/A
05/2019,85724,N/A
05/2019,85725,N/A
05/2019,85726,N/A
05/2019,85728,N/A
05/2019,85730,N/A
05/2019,85731,N/A
05/2019,85732,N/A
05/2019,85733,N/A
05/2019,85734,N/A
05/2019,85735,N/A
05/2019,85736,N/A
05/2019,85737,N/A
05/2019,85738,N/A
05/2019,85739,N/A
05/2019,85740,N/A
05/2019,85741,N/A
05/2019,85742,N/A
05/2019,85743,N/A
05/2019,85744,N/A
05/2019,85745,N/A
05/2019,85746,N/A
05/2019,85747,N/A
05/2019,85748,N/A
05/2019,85749,N/A
05/2019,85750,N/A
05/2019,85751,N/A
05/2019,85752,N/A
05/2019,85754,N/A
05/2019,85755,N/A
05/2019,85756,N/A
05/2019,85757,N/A
05/2019,85775,N/A
06/2019,85634,N/A
06/2019,85641,N/A
06/2019,85701,N/A
06/2019,85702,N/A
06/2019,85703,N/A
06/2019,85704,N/A
06/2019,85705,N/A
06/2019,85706,N/A
06/2019,85707,N/A
06/2019,85708,N/A
06/2019,85709,N/A
06/2019,85710,N/A
06/2019,85711,N/A
06/2019,85712,N/A
06/2019,85713,N/A
06/2019,85714,N/A
06/2019,85715,N/A
06/2019,85716,N/A
06/2019,85717,N/A
06/2019,85718,N/A
06/2019,85719,N/A
06/2019,85721,N/A
06/2019,85723,N/A
06/2019,85724,N/A
06/2019,85725,N/A
06/2019,85726,N/A
06/2019,85728,N/A
06/2019,85730,N/A
06/2019,85731,N/A
06/2019,85732,N/A
06/2019,85733,N/A
06/2019,85734,N/A
06/2019,85735,N/A
06/2019,85736,N/A
06/2019,85737,N/A
06/2019,85738,N/A
06/2019,85739,N/A
06/2019,85740,N/A
06/2019,85741,N/A
06/2019,85742,N/A
06/2019,85743,N/A
06/2019,85744,N/A
06/2019,85745,N/A
06/2019,85746,N/A
06/2019,85747,N/A
06/2019,85748,N/A
06/2019,85749,N/A
06/2019,85750,N/A
06/2019,85751,N/A
06/2019,85752,N/A
06/2019,85754,N/A
06/2019,85755,N/A
06/2019,85756,N/A
06/2019,85757,N/A
06/2019,85775,N/A
07/2019,85634,N/A
07/2019,85641,N/A
07/2019,85701,N/A
07/2019,85702,N/A
07/2019,85703,N/A
07/2019,85704,N/A
07/2019,85705,N/A
07/2019,85706,N/A
07/2019,85707,N/A
07/2019,85708,N/A
07/2019,85709,N/A
07/2019,85710,N/A
07/2019,85711,N/A
07/2019,85712,N/A
07/2019,85713,N/A
07/2019,85714,N/A
07/2019,85715,N/A
07/2019,85716,N/A
07/2019,85717,N/A
07/2019,85718,N/A
07/2019,85719,N/A
07/2019,85721,N/A
07/2019,85723,N/A
07/2019,85724,N/A
07/2019,85725,N/A
07/2019,85726,N/A
07/2019,85728,N/A
07/2019,85730,N/A
07/2019,85731,N/A
07/2019,85732,N/A
07/2019,85733,N/A
07/2019,85734,N/A
07/2019,85735,N/A
07/2019,85736,N/A
07/2019,85737,N/A
07/2019,85738,N/A
07/2019,85739,N/A
07/2019,85740,N/A
07/2019,85741,N/A
07/2019,85742,N/A
07/2019,85743,N/A
07/2019,85744,N/A
07/2019,85745,N/A
07/2019,85746,N/A
07/2019,85747,N/A
07/2019,85748,N/A
07/2019,85749,N/A
07/2019,85750,N/A
07/2019,85751,N/A
07/2019,85752,N/A
07/2019,85754,N/A
07/2019,85755,N/A
07/2019,85756,N/A
07/2019,85757,N/A
07/2019,85775,N/A
08/2019,85634,N/A
08/2019,85641,N/A
08/2019,85701,N/A
08/2019,85702,N/A
08/2019,85703,N/A
08/2019,85704,N/A
08/2019,85705,N/A
08/2019,85706,N/A
08/2019,85707,N/A
08/2019,85708,N/A
08/2019,85709,N/A
08/2019,85710,N/A
08/2019,85711,N/A
08/2019,85712,N/A
08/2019,85713,N/A
08/2019,85714,N/A
08/2019,85715,N/A
08/2019,85716,N/A
08/2019,85717,N/A
08/2019,85718,N/A
08/2019,85719,N/A
08/2019,85721,N/A
08/2019,85723,N/A
08/2019,85724,N/A
08/2019,85725,N/A
08/2019,85726,N/A
08/2019,85728,N/A
08/2019,85730,N/A
08/2019,85731,N/A
08/2019,85732,N/A
08/2019,85733,N/A
08/2019,85734,N/A
08/2019,85735,N/A
08/2019,85736,N/A
08/2019,85737,N/A
08/2019,85738,N/A
08/2019,85739,N/A
08/2019,85740,N/A
08/2019,85741,N/A
08/2019,85742,N/A
08/2019,85743,N/A
08/2019,85744,N/A
08/2019,85745,N/A
08/2019,85746,N/A
08/2019,85747,N/A
08/2019,85748,N/A
08/2019,85749,N/A
08/2019,85750,N/A
08/2019,85751,N/A
08/2019,85752,N/A
08/2019,85754,N/A
08/2019,85755,N/A
08/2019,85756,N/A
08/2019,85757,N/A
08/2019,85775,N/A
09/2019,85634,N/A
09/2019,85641,N/A
09/2019,85701,N/A
09/2019,85702,N/A
09/2019,85703,N/A
09/2019,85704,N/A
09/2019,85705,N/A
09/2019,85706,N/A
09/2019,85707,N/A
09/2019,85708,N/A
09/2019,85709,N/A
09/2019,85710,N/A
09/2019,85711,N/A
09/2019,85712,N/A
09/2019,85713,N/A
09/2019,85714,N/A
09/2019,85715,N/A
09/2019,85716,N/A
09/2019,85717,N/A
09/2019,85718,N/A
09/2019,85719,N/A
09/2019,85721,N/A
09/2019,85723,N/A
09/2019,85724,N/A
09/2019,85725,N/A
09/2019,85726,N/A
09/2019,85728,N/A
09/2019,85730,N/A
09/2019,85731,N/A
09/2019,85732,N/A
09/2019,85733,N/A
09/2019,85734,N/A
09/2019,85735,N/A
09/2019,85736,N/A
09/2019,85737,N/A
09/2019,85738,N/A
09/2019,85739,N/A
09/2019,85740,N/A
09/2019,85741,N/A
09/2019,85742,N/A
09/2019,85743,N/A
09/2019,85744,N/A
09/2019,85745,N/A
09/2019,85746,N/A
09/2019,85747,N/A
09/2019,85748,N/A
09/2019,85749,N/A
09/2019,85750,N/A
09/2019,85751,N/A
09/2019,85752,N/A
09/2019,85754,N/A
09/2019,85755,N/A
09/2019,85756,N/A
09/2019,85757,N/A
09/2019,85775,N/A
10/2019,85634,14.29
10/2019,85641,14.29
10/2019,85701,14.29
10/2019,85702,14.29
10/2019,85703,14.29
10/2019,85704,14.29
10/2019,85705,14.29
10/2019,85706,14.29
10/2019,85707,14.29
10/2019,85708,14.29
10/2019,85709,14.29
10/2019,85710,14.29
10/2019,85711,14.29
10/2019,85712,14.29
10/2019,85713,14.29
10/2019,85714,14.29
10/2019,85715,14.29
10/2019,85716,14.29
10/2019,85717,14.29
10/2019,85718,14.29
10/2019,85719,14.29
10/2019,85721,14.29
10/2019,85723,14.29
10/2019,85724,14.29
10/2019,85725,14.29
10/2019,85726,14.29
10/2019,85728,14.29
10/2019,85730,14.29
10/2019,85731,14.29
10/2019,85732,14.29
10/2019,85733,14.29
10/2019,85734,14.29
10/2019,85735,14.29
10/2019,85736,14.29
10/2019,85737,14.29
10/2019,85738,14.29
10/2019,85739,14.29
10/2019,85740,14.29
10/2019,85741,14.29
10/2019,85742,14.29
10/2019,85743,14.29
10/2019,85744,14.29
10/2019,85745,14.29
10/2019,85746,14.29
10/2019,85747,14.29
10/2019,85748,14.29
10/2019,85749,14.29
10/2019,85750,14.29
10/2019,85751,14.29
10/2019,85752,14.29
10/2019,85754,14.29
10/2019,85755,14.29
10/2019,85756,14.29
10/2019,85757,14.29
10/2019,85775,14.29
11/2019,85634,16.59
11/2019,85641,16.59
11/2019,85701,16.59
11/2019,85702,16.59
11/2019,85703,16.59
11/2019,85704,16.59
11/2019,85705,16.59
11/2019,85706,16.59
11/2019,85707,16.59
11/2019,85708,16.59
11/2019,85709,16.59
11/2019,85710,16.59
11/2019,85711,16.59
11/2019,85712,16.59
11/2019,85713,16.59
11/2019,85714,16.59
11/2019,85715,16.59
11/2019,85716,16.59
11/2019,85717,16.59
11/2019,85718,16.59
11/2019,85719,16.59
11/2019,85721,16.59
11/2019,85723,16.59
11/2019,85724,16.59
11/2019,85725,16.59
11/2019,85726,16.59
11/2019,85728,16.59
11/2019,85730,16.59
11/2019,85731,16.59
11/2019,85732,16.59
11/2019,85733,16.59
11/2019,85734,16.59
11/2019,85735,16.59
11/2019,85736,16.59
11/2019,85737,16.59
11/2019,85738,16.59
11/2019,85739,16.59
11/2019,85740,16.59
11/2019,85741,16.59
11/2019,85742,16.59
11/2019,85743,16.59
11/2019,85744,16.59
11/2019,85745,16.59
11/2019,85746,16.59
11/2019,85747,16.59
11/2019,85748,16.59
11/2019,85749,16.59
11/2019,85750,16.59
11/2019,85751,16.59
11/2019,85752,16.59
11/2019,85754,16.59
11/2019,85755,16.59
11/2019,85756,16.59
11/2019,85757,16.59
11/2019,85775,16.59
12/2019,85634,15.7
12/2019,85641,15.7
12/2019,85701,15.7
12/2019,85702,15.7
12/2019,85703,15.7
12/2019,85704,15.7
12/2019,85705,15.7
12/2019,85706,15.7
12/2019,85707,15.7
12/2019,85708,15.7
12/2019,85709,15.7
12/2019,85710,15.7
12/2019,85711,15.7
12/2019,85712,15.7
12/2019,85713,15.7
12/2019,85714,15.7
12/2019,85715,15.7
12/2019,85716,15.7
12/2019,85717,15.7
12/2019,85718,15.7
12/2019,85719,15.7
12/2019,85721,15.7
12/2019,85723,15.7
12/2019,85724,15.7
12/2019,85725,15.7
12/2019,85726,15.7
12/2019,85728,15.7
12/2019,85730,15.7
12/2019,85731,15.7
12/2019,85732,15.7
12/2019,85733,15.7
12/2019,85734,15.7
12/2019,85735,15.7
12/2019,85736,15.7
12/2019,85737,15.7
12/2019,85738,15.7
12/2019,85739,15.7
12/2019,85740,15.7
12/2019,85741,15.7
12/2019,85742,15.7
12/2019,85743,15.7
12/2019,85744,15.7
12/2019,85745,15.7
12/2019,85746,15.7
12/2019,85747,15.7
12/2019,85748,15.7
12/2019,85749,15.7
12/2019,85750,15.7
12/2019,85751,15.7
12/2019,85752,15.7
12/2019,85754,15.7
12/2019,85755,15.7
12/2019,85756,15.7
12/2019,85757,15.7
12/2019,85775,15.7
01/2020,85634,17.04
01/2020,85641,17.04
01/2020,85701,17.04
01/2020,85702,17.04
01/2020,85703,17.04
01/2020,85704,17.04
01/2020,85705,17.04
01/2020,85706,17.04
01/2020,85707,17.04
01/2020,85708,17.04
01/2020,85709,17.04
01/2020,85710,17.04
01/2020,85711,17.04
01/2020,85712,17.04
01/2020,85713,17.04
01/2020,85714,17.04
01/2020,85715,17.04
01/2020,85716,17.04
01/2020,85717,17.04
01/2020,85718,17.04
01/2020,85719,17.04
01/2020,85721,17.04
01/2020,85723,17.04
01/2020,85724,17.04
01/2020,85725,17.04
01/2020,85726,17.04
01/2020,85728,17.04
01/2020,85730,17.04
01/2020,85731,17.04
01/2020,85732,17.04
01/2020,85733,17.04
01/2020,85734,17.04
01/2020,85735,17.04
01/2020,85736,17.04
01/2020,85737,17.04
01/2020,85738,17.04
01/2020,85739,17.04
01/2020,85740,17.04
01/2020,85741,17.04
01/2020,85742,17.04
01/2020,85743,17.04
01/2020,85744,17.04
01/2020,85745,17.04
01/2020,85746,17.04
01/2020,85747,17.04
01/2020,85748,17.04
01/2020,85749,17.04
01/2020,85750,17.04
01/2020,85751,17.04
01/2020,85752,17.04
