RegionName,2018,2019,2020,2021,2022,2023
52227,235391.13820011428,252413.4146663505,264614.11201878486,287433.1742700735,321626.7519758208,337734.6963552037
52228,223908.4409028105,242111.620577974,252611.31994453064,272437.6808793163,301867.0418832082,313068.9220300005
52229,N/A,194437.91443808237,215995.2087111348,213583.57844969945,223908.276059493,227600.0474038168
52231,N/A,N/A,N/A,N/A,153462.62818681967,152741.6364711798
52232,N/A,N/A,N/A,N/A,194377.84611013252,192930.10950369108
52233,174064.56987029625,181329.32683380184,190994.4569291801,206869.40694371235,227054.7932616764,239090.4050997234
52235,176630.3629527466,181830.4095765772,185847.15534394447,195845.92436826855,216971.2473866636,237360.1907871964
52236,197476.56913389056,208412.3474288449,223091.90709582117,245421.51540315663,277474.9374063455,284692.93135200505
52237,155885.52686964377,170463.5875504616,183411.530913544,197727.31449972157,221044.73103311396,230710.9623633763
52240,203546.1445284141,212159.40290852883,218970.8779408885,229674.21884554965,246945.35709556623,259103.9644880738
52241,193907.077360106,198735.16687535145,202845.20189091,212936.65604355067,235471.52858832155,249683.4068572997
52245,235720.83392457815,244470.16505550416,250647.36157828223,262484.8330379588,285617.33364177425,297306.9646633908
52246,216630.7937032036,221384.69077548807,224415.37803312787,232306.09763583943,252466.66861802395,266272.2075144699
52247,214097.8997959392,224875.44246638572,235121.91996004133,256337.5703968641,282106.8697412839,290912.8244259766
52248,109975.2299739669,116659.08082655768,124283.16955861537,138634.24713515284,152081.54785459433,153703.91419606764
52249,170873.98914690423,181749.64321523692,190490.7895850732,211316.64827459303,231700.3557081639,245590.6347272949
52251,99878.23226283304,103824.83599498804,109763.02120409296,120921.8005284349,135716.44414732596,139916.98655196975
52253,196773.64040922944,209244.3249181113,219855.1632486695,240267.385529444,268749.87059344834,279173.69744814385
52254,105777.57396831122,113031.48344552214,119282.27820040532,132090.9739322458,146903.31287198764,149787.06653064056
52255,115476.2317064404,122875.99297174875,129724.09606572654,144166.54826899516,160446.30764928952,165941.86626090694
52257,N/A,252498.3157058791,273957.0128438553,271606.6180804201,288827.5235521472,294591.712427395
52301,122202.30359903014,127693.26781276758,134524.30290817065,148443.47457162154,165717.83898841465,171100.9691681963
52302,187633.1568248284,197226.3257463315,203510.9781615208,221199.68236413287,244002.90129838523,253441.9876692628
52305,N/A,175053.95998135788,191767.34182885184,214084.21403782532,241591.6358130893,253804.40551058188
52306,138006.61817188322,145392.97271788603,154534.37325242697,170016.4955015425,189830.2664139533,192816.50053212032
52309,N/A,164488.08365364978,174586.95985306287,197455.5843769496,220511.398835439,220968.0506907125
52310,141060.54117224383,148308.012485998,157895.59644807145,174584.37387349733,194411.62232473836,203295.03367240785
52313,N/A,173481.36216449764,186367.89757424968,184497.042670657,204560.72917400263,212104.84792516413
52314,225422.46059096183,236004.84606646627,248776.84663910992,274156.50018332526,305680.22096782754,316286.1830435944
52315,170869.97471459958,179005.29937341934,187385.14155451063,201388.41118720072,221825.4827949413,230857.42234813984
52316,109693.7694015667,114049.48704332928,121300.70523921406,131291.93928167206,144973.3576230381,153678.99898665803
52317,220125.2836544805,227356.7454416376,234960.15067442783,248512.20929916456,273091.82166804024,285084.0251082261
52318,166360.22604136053,176657.99818027203,186156.29171981904,200015.9400872108,220521.61809426983,234998.8451467679
52320,111317.50325422238,120855.64662157516,135682.1532138592,150163.07528001806,166706.1227560749,170565.8838454969
52321,N/A,130053.57755799843,144892.83469636517,163302.0839448578,182855.9920510853,190970.6990186608
52322,240785.2316225942,255698.2605473144,273189.2871837943,299188.2366326014,333251.5720126041,340763.0222831347
52323,N/A,83507.66579160598,94405.70873445588,106027.99223504902,112446.33283092176,111112.91103454388
52324,229589.93699707824,242921.7038612284,255209.54080662868,282220.17721348646,314854.584104815,323412.4387240268
52325,187873.9405995416,198510.22821917897,211573.5838526556,232218.99419617327,263954.2442108093,279040.4590182134
52326,99888.84770378478,103357.3355470418,110233.73661331055,123930.6247958066,138496.32623253253,146585.39954755254
52327,230357.08915221292,239376.547668922,250090.63214101997,270175.3209004061,301659.9305318206,315064.10209283576
52328,282000.81930206256,293927.67430127057,308428.9763835604,336970.6058264755,373381.3461890245,384573.9566454017
52329,155298.47830133184,164169.92790273615,174408.5432852274,194390.81668835747,225428.12519194715,231992.807973584
52330,161736.12022100488,171633.23897390813,182789.5964365136,202700.9640401641,229171.39763019173,236705.572991998
52332,194511.27317380492,205481.92674022063,217955.5902305564,233122.8377453124,258049.32055513596,268072.013074667
52333,304968.2591015624,318116.03829107655,332367.25268755894,354553.31210726104,393862.2156238072,411065.0131498021
52334,N/A,176037.50974667122,183684.410584424,201887.76656454708,231803.8169796157,240624.3465399625
52335,N/A,N/A,N/A,N/A,164364.7236056431,161562.47261892617
52336,169816.40795774004,178062.25202084656,186156.4116221686,208404.8897794542,235147.8805850291,242529.64559037983
52337,109001.57118077502,115893.88310199884,123980.97140698424,136629.96877654296,150153.20068258586,155447.24286382506
52338,320059.8463369203,332606.1417523257,351721.15752914496,382000.63162295305,428832.12194242777,438388.5280843368
52339,81171.49688825519,87496.84085456423,93698.97783549703,105662.65748201175,118963.53067180685,124854.85673108567
52340,246242.7719856899,254704.92273384065,262197.1001695532,276380.86652267555,300938.99698475265,308270.1137431607
52341,271910.921597458,283448.010950578,297633.83595713595,336237.75188271626,377229.00511932274,386388.0955621801
52342,101410.7694400908,107564.30134357624,116105.7200800951,132026.92165334235,150320.76427199497,154739.66540264248
52345,167233.89926335443,177149.48534391576,184692.4539549572,198684.55896079968,220751.98050743344,232294.78198094585
52346,180581.54089078307,188938.77757316804,203141.64333817564,221964.1534596824,242086.25490013903,252293.51467403432
52347,110217.71803850716,114373.7199230179,119713.6815076428,131467.89751443724,144650.2964371325,147954.96774842616
52349,150806.63184550143,159035.1472303551,165693.522396652,179175.79557255525,196303.295793755,204220.11672148368
52351,215265.73841297536,225611.48432652824,236141.547563858,258410.57925606507,286764.61832680536,297785.0062701878
52352,193194.60351934,203822.545820765,216645.20032888092,242313.71535881452,276373.2397262388,283032.21521545586
52353,124019.00005076866,130394.70582542918,135715.3229748956,150268.95337567848,166134.23739101554,173275.98978418089
52354,N/A,287086.0771199643,307876.5175307218,329791.3742002146,374012.2964063298,388844.5916454038
52356,155388.42675248694,166066.2697267867,174857.16838115916,191442.85966310304,213668.2849464992,219853.17742472995
52358,198457.56218066183,209753.32859068076,220775.41679355755,239444.0319161564,268215.83046504186,276548.08341588243
52359,N/A,N/A,N/A,N/A,133599.3628916162,129711.7810538637
52361,170281.1462751317,177668.10361826213,188785.8113570679,206350.7712186156,231703.18283456724,240795.47301844583
52362,102421.31966960344,111978.82156288976,123729.37647965625,137368.85078642893,149201.34876675982,154874.75615959
52401,67077.48224291232,76420.18119412234,94576.52624908758,101022.8485855448,109031.61719221946,110294.57973189947
52402,136515.28457183143,142726.50208561687,147728.40458444567,160192.9056232146,175155.64992314615,183386.0768097329
52403,142989.21063077194,148972.68074296895,154341.43052204637,167943.99783953803,181581.16223168583,189253.07462073572
52404,129935.93936278632,136208.7958573504,141806.28429386998,154491.60907967106,168248.73029774745,176845.38452865626
52405,139524.42095603785,144999.24430655796,150390.18907569163,163661.01088783835,177944.96447122563,186361.39710043877
52411,313827.2801663761,326147.3572743587,338531.010559809,368208.6856912213,410336.2850393332,417265.7278743474
52501,81674.52494142656,83990.39103369204,86773.3382307167,95719.57452402676,108371.15630722612,113445.98408431008
52530,N/A,111499.57452867672,117117.4497114637,130559.8324640108,150751.7703670522,159280.07511359066
52531,103090.76858350044,107021.8026604367,112946.19652508853,129302.2190738582,153875.2744059166,156745.72178209855
52533,117925.42730926495,122146.48532587277,131643.06136965405,145156.2776181625,168506.84155563626,168575.4554319096
52534,N/A,N/A,N/A,N/A,104147.3704901468,110356.0581594876
52535,N/A,105006.60963793348,112212.39259922504,127312.87069861394,145010.70706901656,149667.52077389046
52536,N/A,127845.87426691962,136993.58878462124,159340.36885763015,188834.0168736399,199183.49185599992
52537,141118.36779136665,146392.9316469102,152647.75727699845,168989.55997067603,192690.89644568483,205672.10209214687
52540,103642.20200567348,107946.168651812,116866.5399271084,128497.10348000616,143160.85027364697,146665.7090534968
52542,N/A,99689.9313777298,108649.51876957342,127341.4896942984,149531.45224481475,153347.1877346139
52543,N/A,N/A,N/A,N/A,231714.07205297292,239919.6698988307
52544,85502.05800911496,90025.05295457262,103864.98967176671,111915.37707566036,109442.45074717836,109806.18679653364
52549,N/A,N/A,N/A,N/A,92184.9055267104,80374.42093131531
52550,N/A,N/A,N/A,N/A,143335.42313334518,137863.96916159085
52551,N/A,111921.893981018,122034.50538453962,145162.4641182403,173434.68463204245,180478.138295091
52552,N/A,N/A,N/A,N/A,217047.47479086733,231170.696623752
52553,102139.789035387,116065.00123207492,123652.99280246552,136590.95722889347,155661.92446351508,161309.3277822237
52554,N/A,74319.86861568618,81296.97312271774,85411.65023514167,96554.65043781728,100425.9047737806
52555,N/A,N/A,N/A,N/A,128722.10550664867,129088.1829336568
52556,125102.1262951874,128301.58395791336,133507.05911217493,146823.225423805,165962.4768421864,163923.8621690407
52560,N/A,N/A,N/A,N/A,172504.333699798,182465.0823173488
52561,102588.20340535873,106708.87207770876,111887.32701943802,125833.4877207666,141393.86887987703,150414.94905808655
52563,119882.73264965472,128457.09591743984,135390.44990483325,144243.78081832253,156479.3112456989,158006.92130277725
52565,114274.39501412824,120558.24684625374,129115.66713165263,147263.41426811847,167492.99639738002,172657.21845938373
52567,123023.7068874961,125994.1251414176,134602.50461466142,151655.91137491382,174656.33265620735,176790.23231201133
52569,78137.42462386093,84567.41931034042,90339.7377001914,95880.20012826148,109587.95446842712,115270.722904951
52570,N/A,90916.22491210648,95626.54502514612,106289.71847945856,122212.61865387869,126512.6684538604
52571,127502.88019816708,133262.28274054264,144138.28854358697,158116.48851135533,175823.02501341378,180964.52205990575
52572,99705.82972272793,102803.99261341731,109830.08922771008,114587.33004556048,118770.33221669454,116681.2002811864
52574,N/A,N/A,N/A,N/A,63082.06998889423,56749.32306407431
52576,N/A,N/A,N/A,N/A,137150.0558038104,133876.73383162232
52577,115398.16903810896,120094.60112650812,126628.540165061,142628.33006440348,158898.55141467045,165181.2905036183
52580,108255.89017959007,109348.681674697,117512.47723565786,130341.25541610426,146357.68774739822,145641.37877708112
52581,N/A,N/A,N/A,N/A,145128.7916674727,145741.40753439264
52583,N/A,N/A,N/A,N/A,196739.40898381016,197844.97075364133
52584,N/A,N/A,N/A,N/A,124967.07598309765,130248.06662477128
52585,108132.32296203997,117515.41953361842,125993.74094989448,135728.994562869,144848.96679675972,143575.24367861624
52586,N/A,N/A,N/A,N/A,201366.05860596543,208257.33158638616
52590,80250.22656694455,87365.20066513917,93809.38312815846,109425.04328020576,125751.55345123268,126750.74513836663
52591,99524.70972012404,105972.83468546502,113167.65697153744,124552.20333411312,139162.9061910182,142014.95665363147
52594,N/A,N/A,N/A,N/A,180891.99006203437,182257.0076247853
52595,N/A,N/A,N/A,N/A,123805.90209647756,131225.07295137984
52601,100982.36739570816,103649.21059883197,107171.56760044514,112569.032793023,118582.16049716096,121574.23233228795
52619,N/A,N/A,N/A,N/A,160831.50531315096,163824.369645477
52620,N/A,95441.447255599,103265.35712579465,118569.37392046954,139298.26007074624,149698.00998914868
52621,121633.64120362366,134751.2716676054,144515.31560521884,160990.93212452874,181807.06123237868,191632.4715958264
52623,145050.5843550535,154356.04190536856,161352.89455263517,178382.37104193296,198804.76157325585,205209.88338908745
52624,N/A,N/A,N/A,N/A,127816.37204773458,128908.7932524234
52625,133963.87551217937,140561.69524191404,146474.91459929422,162733.59706862704,185860.82765267816,190219.93921977305
52626,68553.7085142218,73627.58263116461,79023.34144658888,87745.32084823446,99064.18677275332,105687.56575106327
52627,81209.68616674062,86603.05135296217,91620.0442636799,97537.56257171406,104305.17303305148,105658.60602485437
52630,N/A,N/A,N/A,N/A,151629.06618977268,153573.49222642084
52632,69168.03183891687,69356.08853302292,73686.22984668693,78387.8293630969,85313.02423802856,86457.77150754073
52635,125439.83001554092,123418.8621149074,132291.80882905098,147342.95942760096,169665.12238162648,173587.626327313
52637,135865.67565596782,142741.51193981114,149162.4834668527,161820.240332862,179223.3998989363,183001.4797293293
52638,142689.05346740407,148079.868759914,153673.161914726,167500.11306576818,181768.48719582503,182324.86624481404
52639,N/A,N/A,N/A,N/A,156232.68791129487,158994.80443126976
52640,117086.43884562283,124956.1046304661,134159.9287011519,142760.19516819186,155556.74250834345,161500.64565474566
52641,132023.11877361932,140554.5394111305,148685.77656544818,162288.0681488266,175682.54531675717,178990.58639080997
52644,N/A,N/A,N/A,N/A,180559.8137943151,182457.49430266887
52645,119209.15211732,127927.47125792014,133890.56351514894,148062.58882718824,163395.5388615868,167156.16384243962
52646,189643.5401906437,171260.00084111452,167462.97347379362,167169.98891012452,165383.48098704848,166969.02820485373
52649,N/A,N/A,N/A,N/A,176424.68771528883,179294.82593849147
52650,193288.78816835952,200716.27630597373,211489.27928461888,239853.7761378931,274003.6133043776,282859.450839105
52651,N/A,98891.34810704752,108077.01789227292,125338.033429058,147223.78375249784,155062.5778722161
52653,106679.19810307251,115205.51033474784,121920.86832529269,131741.80025936195,141803.503809656,146270.23019662846
52654,126598.04566100537,138817.88600103234,147947.13715819523,163313.22261517038,181367.78960771055,188095.30927811624
52655,142601.57307338002,148978.3692185414,154093.48106621607,165297.79170703233,178608.032114798,171849.9352113045
52656,147762.54125653463,155484.19291873503,160204.4368035257,175536.84263182734,200013.09416965584,204437.07429376952
52658,154174.26754410227,165260.59033951044,169798.53665318256,184914.5280465592,205841.10235562173,209701.8350801519
52659,105659.31137464129,113317.26126800994,116821.09268641246,130928.57064273296,145665.10721967087,149432.70628676834
52720,N/A,132680.82268445252,139493.74220344386,155534.34292812293,170691.3349916942,175905.9707679446
52721,147165.17334801177,154507.90949414115,163866.6417213006,181886.76136224743,207423.59022467208,211495.4008093651
52722,230707.0209464232,237700.46400845575,248915.62158231076,269744.05696240324,293896.5793160076,302508.83865293214
52726,228604.95774431885,238551.9190530716,250577.246215792,272584.0574000135,299648.0885777497,308660.86734977114
52727,203348.0761693468,220481.4208518482,229182.38794661887,252383.52880121383,292545.9682842478,306660.69394177827
52728,109360.76992820128,114516.17262547989,123802.24582525447,134888.28575754917,143219.0483085196,144951.62151777037
52729,141886.60242817446,151278.12675556255,161985.63951414556,182804.1753051841,204695.35803740652,210908.65458565456
52730,138559.5409161443,146317.36613444195,156100.27625609352,168470.01596777365,188161.5897417718,193319.1644722257
52731,156268.56480374894,168491.45836406774,176965.98755193668,191616.1293002909,217227.6194470584,227250.0972586377
52732,90927.9577388212,96270.83492265208,103101.56799720826,109976.64098084612,121912.84141168416,123701.79548636252
52737,N/A,N/A,88966.81861494093,98012.76009049396,104798.78489046168,110159.6222110636
52738,111810.21910700304,122552.22110564688,129431.76259565786,141876.14483403138,159777.74936781262,168032.23914826236
52739,101175.2016111373,110574.66464178811,111892.79072508024,125830.32676937974,131397.51625075788,132813.90294715218
52742,183316.8526594138,194031.84067589056,205527.4060218743,221601.6496970092,249430.6875708412,255708.38769560785
52745,175041.2531860758,182694.5462864932,188811.27862206448,202463.61425841745,220159.84783109068,221906.50541134493
52746,203195.69247896457,215310.9035717508,228187.66396398205,246211.69783152136,270718.2143734714,274411.96735234774
52747,156437.26774539854,166939.12101319965,172872.71049396685,189805.3313966483,213296.4486928697,219416.9780933621
52748,239101.40448861965,247235.1653480101,259891.76097671944,280865.0889443453,305839.99448334967,314046.48599194427
52749,N/A,N/A,N/A,219023.59577583856,237879.2713249491,246754.3119203659
52750,181406.364476672,192839.06907206355,204585.7552209446,226571.3729136547,258032.90424963075,268277.2669103983
52751,155117.89253386797,164775.1402366158,171181.92839958786,186611.2634031657,208776.48511135287,215814.7957343013
52752,N/A,N/A,113681.3306388012,121558.2358196563,134735.84735646812,140933.31103931568
52753,254400.6830054211,266233.43180245627,280660.16774446395,303622.24742122454,332334.6038076938,341449.7437293594
52754,155877.73706940148,169082.7078082254,181020.8747318316,201732.16258729887,223025.7305296607,231279.23161079644
52755,175570.3363082029,185905.06407501965,195566.34277532875,207927.4309289203,223529.79298112815,231585.40647681255
52756,266573.396867786,278414.5361487168,291724.9598367896,311546.23382732813,344064.3318950971,351357.9757931549
52757,91948.15035260007,100890.01269212484,107627.91019978964,119406.662714283,129804.16652486498,134089.4563548968
52758,146027.24302327284,154008.4925625996,159898.74124301833,172551.57129104694,186732.92051837136,191517.74947922517
52760,N/A,163569.14217495124,172559.88077729984,193466.92032211903,217715.88109012708,227952.54190880465
52761,129693.33218025764,133994.34542275357,138309.39486383877,151495.65115072706,164205.14109409534,167449.37594428903
52765,191752.46410823375,204914.3965512549,221608.1943395829,243764.78261369848,278981.0835493471,281491.4012384116
52766,N/A,N/A,N/A,162639.2691543868,176686.41024763868,181016.63528945213
52767,179735.6397095902,188374.97947110183,196773.7843462778,212849.88235189844,227386.67881647055,227415.0896492425
52768,220624.7825775206,233689.76903966756,245785.2416330512,265763.9006352232,291998.23542663205,297236.23015019967
52769,205505.54592414817,216903.90959721617,227111.8016305649,253322.28344581017,288053.00125814724,296721.7045417819
52772,154296.69765695967,162993.48475854952,170218.36179980877,187263.9450499389,210692.7755488209,215985.8200238912
52773,181541.42062540245,188152.79686562775,196590.41143606303,213433.52789535775,236888.75587140975,247873.906311636
52776,158222.1003861166,162661.50891208745,169860.00629516647,187731.1476865552,209700.26393375275,213333.90903231635
52777,112187.5481143623,124218.92969508826,132529.060798696,148038.54204956038,167188.81636051674,172516.36196276784
52778,152438.16332361326,159064.4822448595,165370.434160252,181045.0280478169,198653.65458989923,204716.08727752903
52802,70102.2012962075,74700.10501479781,80215.98156041089,88412.7474478386,94400.31876076027,95049.69884730168
52803,120241.29811129476,125003.68850937377,130777.78430763484,139659.56295786126,150459.6919883187,151853.63998935226
52804,123868.39591131645,128231.3387518018,135203.39178750143,146585.95838886048,157808.82762760733,160843.9869354298
52806,153292.57782741898,159765.32096096463,167869.2563429884,179974.26716139435,196547.6777271667,200824.4333448276
52807,256727.90319457895,264746.565203116,274797.73333674745,294312.2355656768,320366.9017734944,331209.4052009579
53001,194162.7323606441,205671.8392301473,219051.0141328317,248747.44805359337,273281.5953300861,293445.3730495803
53002,247744.55777788116,261716.42049220367,280705.63004708843,318540.6796230844,344031.7514520429,360359.1314920776
53004,250856.40032435785,262922.70309051324,276176.15795003646,307187.80836198904,333597.004510577,347187.20598924893
53005,311708.06680710113,321660.4607258192,339836.41247852804,373937.0975155064,403567.4081426952,431980.7276679376
53006,208583.51589494615,223372.4632412331,240243.80108605465,271129.2510513316,293038.0051472899,314209.43997811066
53007,191060.1678413661,197035.08518135865,211661.1995340704,236003.23526930125,243339.1393303024,253665.49018264608
53010,214348.99657204945,232907.02401571316,250369.64528240007,278718.06796506565,308448.9414612292,327589.4126560817
53011,220388.02395343923,230458.2626759472,245529.77989712605,272784.06172761513,292111.64391289675,312595.1857768246
53012,357842.3710739205,375045.9310669296,394420.8254249187,430413.81902650953,461035.3690382554,487887.306994339
53013,230911.27269472997,242476.93372318835,262210.90763963404,290876.4396765663,315401.9984552405,334263.6494127635
53014,176873.88546094528,179496.34205917062,190964.56716891096,211667.32475298535,228284.9705256647,249215.10122456745
53015,168234.1073203462,183056.4073019332,200093.58425603187,227839.59243837185,249814.820764271,272068.78655225714
53017,367797.47933964455,389149.1220196863,408041.48030067486,449351.98786365817,478479.19986869226,513704.67442475626
53018,418875.12149433774,440277.9843317341,465967.33343517774,518586.7575152647,563870.4214728709,590591.1419386031
53019,221981.57663293087,235138.13436435992,249689.2867404221,279422.67188465886,307300.8996677887,329230.4314949688
53020,271867.8100639844,288476.14651384007,308788.18311899225,341621.6721278907,366322.7971829535,389238.1387847361
53021,264393.4642415933,277684.6756622736,291259.4366359727,322254.86463438126,347734.7406028262,365987.5365634388
53022,291822.39662803727,302506.15930875123,319562.49585060216,350865.6943255728,374419.0616710656,395077.3452864275
53023,N/A,N/A,N/A,N/A,N/A,324916.5216353352
53024,297228.31052943954,312103.8778897246,326171.4007465236,363133.6551532941,392375.1934048988,412565.71138753626
53027,252770.49083942996,266137.68124658224,281215.1476979765,313828.96089405933,340248.58019476506,358400.79463489726
53029,424595.32657815376,449424.0217479125,473816.32563713024,525474.1693599449,570557.7460332896,596964.2643178779
53032,163310.88435013278,173324.38359892645,182337.7326682525,205049.72195037195,222019.43401619545,239905.7108817653
53033,326745.3838164637,345193.75219109154,362213.6451233187,392966.4829142453,420212.8712352431,456123.5829519816
53034,181139.28660386865,198298.00745682628,212020.1214813505,239748.8273337824,259174.6648086845,278773.3194897213
53035,210113.5891686446,225725.51842270332,244301.9936046633,278550.38165989536,300959.4943877563,320630.1871331052
53036,245018.31963778136,261303.02159508364,279626.7959524275,318556.0061796725,358619.9482867853,390547.1741522396
53037,256722.79742813052,269690.5145265633,284115.4618616219,310140.5481579643,330725.27180442394,358455.2692340552
53038,239028.82005331316,254469.9155743664,272516.7164323107,307675.9473183131,338906.97596372024,357502.579628666
53039,185198.05291665744,198282.61381002364,213080.1932001705,245560.17833633188,265203.5553521603,280776.43218390824
53040,244622.3578095484,257609.27742041604,274874.0713232389,304437.1544024102,328954.187882354,339211.42453075136
53042,179611.1818092612,191633.87880024328,205954.6264556816,233493.2890929113,260076.49594675357,276476.3303599353
53044,265792.31923582667,282555.4735913254,295800.60165817844,327086.4777271634,353992.62896745134,377584.161146105
53045,343505.15011067555,355045.2341635356,372243.2811582605,408502.2767795332,441606.0176026632,467994.8257969635
53046,364002.0743456188,381975.6087792218,403434.48529065313,438510.2077072186,461758.1849996965,489922.5690448123
53048,184328.877292752,195428.32232448985,206789.90894441557,233829.9822199853,256672.1276447143,272642.23251370195
53049,231297.5465910673,244340.92522456805,258875.6108945872,286853.3230747405,318951.1593750134,335616.785539784
53050,163827.51807995676,176320.54182185823,189348.7988618968,213483.43373921467,234549.1078831725,250188.1373126645
53051,297534.80422288395,310446.854542136,326901.2206444612,355499.7318497127,371362.6953002276,380974.369619535
53057,199306.49159671,213115.75211315972,225233.2368580755,247619.49784408775,269707.92828996823,289326.2302895083
53058,453625.008324485,479241.39291851176,508316.3132327243,577127.1417690865,639330.8602612471,668494.6168325739
53059,255154.9642957292,273362.7876953781,299071.66842426924,342898.662098949,372273.7282163517,402898.3497669744
53061,153010.09985671093,154127.25277826726,165073.7759411287,182724.2706360672,198977.3669468102,219712.4832221718
53063,197173.03998890056,212917.33622212475,233885.8872731867,267243.5359113025,294180.02090149926,307440.2026037292
53065,196365.11950150476,207829.7069699027,222652.7093453029,251693.64826139403,278098.9281582771,297463.74321106524
53066,353187.3190877084,373752.2357677652,399415.9683833917,445540.827004518,482792.16134461336,505111.47376887576
53069,425248.4513286882,455937.5791535957,497263.8869123714,577063.4435490741,653332.4815141944,681694.9020094142
53070,202019.4419531912,213485.49501547893,229081.89343186744,253490.1152632469,276438.5890715112,297821.87521738943
53072,369693.91816867207,385866.4781887776,406892.7045656815,448563.8298151812,482832.8896816234,502127.0602185738
53073,213587.2756370462,226827.91238410297,243345.93374548145,272196.5765484544,294146.8734768109,314242.53963943286
53074,240004.2492682664,255252.51508246365,270514.8523176433,294795.2369047642,312172.1365085879,331623.73779943
53075,220900.50822297385,232183.82379163243,248737.77998733785,278826.6110109447,302072.4573384628,314244.3406255657
53076,359409.1233091077,378554.9543773516,400282.5571835486,447326.61065287626,478585.4158162185,514120.3257740892
53079,200794.4960419855,212116.9758396813,225368.60651965055,252112.7836657097,281362.72214061307,303776.0471872614
53080,244677.55390748277,256898.73177253324,270489.82661809004,301085.3783157764,322359.57393888733,340639.4322433039
53081,125675.2792357972,134605.22047253005,145797.77862908068,167578.6785876788,183029.31959693253,200793.4682919803
53083,182034.54111075017,192314.13905585703,204955.37963397847,231330.2569475176,252083.60762259472,274289.9798659126
53085,194861.64952288935,206179.9229283129,221574.7697043692,248192.53712903796,271201.8049834816,289959.2558119481
53086,278749.62185579765,292237.0181223884,313345.7570199154,347060.4913335987,378530.822641386,400799.29255312704
53089,357567.352864478,374154.3836122693,392979.33796664345,425480.30459034746,452302.4941473124,481811.1188444247
53090,221628.59520349876,234883.11753887552,248741.20062648717,276440.0155503231,294054.2563598922,310820.8132690153
53091,204649.7409013369,217365.37983831,236282.7594256585,267046.410012974,288128.94551028305,302600.3664240862
53092,449080.5361493961,462876.90755470487,480349.2483986176,524798.9939383488,560666.6160862879,569938.9693472837
53093,N/A,N/A,N/A,N/A,N/A,315505.8904022613
53094,187799.0068853697,201185.89842626767,213305.16669528536,239059.56582390284,259324.50721425287,274170.97375341103
53095,244090.65826773047,257658.71130755852,272804.7314759017,303364.22428863664,324208.78831876785,345525.22022613167
53097,495891.49812153954,510086.1611162138,527172.9018803322,581934.1627376006,626622.421802031,636161.3193415544
53098,182691.43160118372,198884.81934028887,213121.2519635801,241670.7236005603,260875.4800824992,277124.469450575
53103,297045.6739682704,319438.0606735421,337598.57635471696,362827.5918455497,383259.60785184166,417369.7004841632
53104,264603.0907962243,286813.008023947,301221.2519504283,342018.9445236121,378344.51157832815,384449.2799568143
53105,231968.2652338156,249107.60015112508,263531.179595897,301032.8593009541,329611.7649509613,347435.1721242321
53108,220329.95635788547,235149.1891840573,248569.48908558057,283262.41584602726,305944.58616765746,331441.3455136784
53110,159210.33477321945,166571.5281108265,180909.3942252115,209080.62268726336,228212.474731333,248587.47482614583
53114,204959.6072122874,221921.2624706133,238451.118011913,276950.2105123156,296798.47957407933,303926.0604746142
53115,198890.1180204925,213503.9731341867,229716.7437442149,264655.8851053264,290700.2739217745,308794.6897258331
53118,365744.0212104018,388880.1170318591,414662.27246225934,454194.8591239114,484505.7127399077,514321.895904113
53119,322203.84802949434,340319.0030095963,362391.9954021029,400488.4431153745,428499.03237580525,454894.8175123685
53120,274145.9317525716,290601.38046588283,307222.46387410414,350345.2310948668,380256.1529403587,405874.3004340005
53121,237298.2508407992,254264.23582954847,272939.3459996394,317638.49370264536,345864.3705720463,362041.554295333
53122,411113.4012139658,430387.3387082663,457067.59733019193,510248.6924654808,548569.2419118417,572598.1779685776
53125,376459.43294581777,398764.3637445364,425769.0852005813,517536.2051632475,604369.667949032,627299.2700028499
53126,268500.53899592377,286905.46415356075,302604.3311679544,345767.4225158328,378966.6377296941,400787.26449280046
53128,176407.89703478504,192557.80790607395,208716.33759672253,239837.51259144724,260913.25228303447,281101.68296530587
53129,245094.76405157885,258442.46220906533,275798.17110728106,303335.9655153303,323614.4232673894,349165.53747867903
53130,261403.2132680897,268503.60492568347,282236.5859694946,307759.79562222044,326286.8525884739,360525.8689208866
53132,270260.8023012982,287009.4574991342,307174.0518809833,340631.99930984416,365951.9557723591,386883.470839689
53137,256458.25743572263,274904.9084538904,295910.91587694705,334794.5147826558,369200.5251772184,401001.482496756
53139,235876.743870084,253750.5548395173,268161.05459111935,304924.1954016991,336388.0825975158,341279.5072741214
53140,146564.50934557107,159475.86914227463,168291.52436961976,186966.13878777207,198114.72926374825,211607.3157276493
53142,191163.42717578175,208074.48830744743,220836.98903478996,245837.4713974443,261587.8963640119,276807.0812185255
53143,143874.17853434815,157680.6379763389,165777.39619471613,184723.5199704889,197957.54305304933,210302.74297601773
53144,190027.7562789172,206918.5344434436,220144.189935782,245995.26453738823,263466.097796394,275619.72399254044
53146,273707.9590922661,287088.19597055804,305097.46246615314,337186.992507702,363649.0998141514,388325.0167746567
53147,256432.12377303676,274370.2801513224,293038.7150690404,346402.0204318023,392730.3355938949,414453.99184162944
53149,322809.51862169703,341135.6372131287,356874.86802281503,389588.143647058,416705.2788095221,446473.0925984253
53150,338374.97127694613,353997.7135444043,375689.8381752183,409677.83664454654,436595.103821459,458578.0066673056
