2018,2019,2020,2021,2022,2023,zipcode
82559.0,83049.0,79924.0,82287.0,89678.0,92284.0,60193
76704.0,81630.0,83585.0,85837.0,91402.0,97876.0,60194
83862.0,88500.0,77778.0,79385.0,90188.0,89116.0,60195
77699.0,78250.0,77371.0,81128.0,89032.0,92101.0,60201
77931.0,79414.0,87000.0,92433.0,96869.0,101087.0,60202
119750.0,123636.0,123846.0,132500.0,159922.0,162208.0,60203
80282.0,85879.0,78015.0,90283.0,89654.0,103448.0,60301
87904.0,89533.0,91914.0,91020.0,94036.0,97414.0,60302
106898.0,115374.0,123090.0,127195.0,130290.0,132841.0,60304
121908.0,129928.0,125288.0,129263.0,144784.0,148711.0,60305
68044.0,76742.0,84330.0,81193.0,81201.0,92279.0,60401
60814.0,63087.0,63270.0,65076.0,71449.0,73993.0,60402
54530.0,56427.0,58390.0,63099.0,68300.0,71413.0,60403
101911.0,104286.0,105591.0,110349.0,118701.0,121696.0,60404
43504.0,47475.0,49722.0,50095.0,55830.0,59502.0,60406
60972.0,63370.0,64306.0,61429.0,83542.0,81750.0,60407
65559.0,64709.0,73451.0,77847.0,85625.0,93914.0,60408
42718.0,44444.0,50640.0,52994.0,56727.0,53991.0,60409
89398.0,91224.0,95781.0,102521.0,112111.0,120278.0,60410
46771.0,47769.0,49281.0,52769.0,56384.0,56627.0,60411
42306.0,48750.0,51003.0,56494.0,65168.0,69389.0,60415
73245.0,74300.0,69227.0,70027.0,76520.0,71865.0,60416
69491.0,75727.0,74239.0,78725.0,90670.0,93346.0,60417
N/A,N/A,N/A,65735.0,73479.0,69237.0,60418
45463.0,46658.0,50237.0,53047.0,54748.0,58706.0,60419
62669.0,58555.0,60417.0,62286.0,67795.0,68184.0,60420
80960.0,85988.0,97448.0,91991.0,100956.0,101818.0,60421
108375.0,117656.0,118059.0,125069.0,136715.0,134728.0,60422
108295.0,115653.0,118856.0,123776.0,134640.0,137651.0,60423
62237.0,62614.0,67153.0,72188.0,77134.0,81000.0,60424
63444.0,63512.0,62313.0,64859.0,69278.0,71348.0,60425
30015.0,33182.0,34580.0,35810.0,41246.0,40995.0,60426
38978.0,43466.0,41925.0,44773.0,48542.0,53059.0,60428
51742.0,54717.0,52391.0,53575.0,56366.0,62231.0,60429
73251.0,74138.0,80056.0,81500.0,85136.0,91402.0,60430
91333.0,90760.0,93941.0,99715.0,109136.0,114098.0,60431
43357.0,47445.0,53280.0,54457.0,61345.0,64099.0,60432
48039.0,49412.0,51418.0,55851.0,58826.0,60987.0,60433
54372.0,56352.0,61546.0,64508.0,72860.0,74967.0,60435
55550.0,55789.0,50894.0,53113.0,57815.0,63570.0,60436
47031.0,78333.0,66250.0,104375.0,87500.0,75625.0,60437
52028.0,53490.0,57143.0,62290.0,68502.0,72043.0,60438
93489.0,99882.0,114955.0,116865.0,128028.0,132511.0,60439
73813.0,78750.0,79785.0,83292.0,87009.0,95120.0,60440
74544.0,79180.0,80022.0,88331.0,98548.0,104271.0,60441
91700.0,100868.0,106220.0,112972.0,123208.0,128307.0,60442
73544.0,77934.0,78858.0,79979.0,85878.0,93941.0,60443
73438.0,75938.0,77143.0,76761.0,83182.0,88750.0,60444
60784.0,60765.0,61286.0,59744.0,67411.0,68385.0,60445
77110.0,79883.0,86442.0,87994.0,96317.0,99461.0,60446
75485.0,86545.0,92809.0,100074.0,111593.0,115039.0,60447
104327.0,107204.0,107562.0,110681.0,119229.0,126483.0,60448
74568.0,80826.0,84970.0,88688.0,89974.0,101563.0,60449
72122.0,75470.0,72505.0,75833.0,82295.0,81716.0,60450
108154.0,109461.0,113781.0,117667.0,128316.0,132260.0,60451
75844.0,77054.0,79138.0,81910.0,90812.0,89167.0,60452
62455.0,64509.0,69478.0,70787.0,77221.0,82493.0,60453
53893.0,55637.0,55222.0,58451.0,61273.0,65342.0,60455
49359.0,50548.0,51487.0,52639.0,56841.0,59265.0,60456
66413.0,65226.0,67062.0,72188.0,81723.0,85360.0,60457
50371.0,51062.0,56852.0,54685.0,59077.0,59443.0,60458
60095.0,62654.0,70052.0,73466.0,81060.0,83975.0,60459
61429.0,61343.0,54583.0,66250.0,78424.0,88000.0,60460
99595.0,100074.0,94639.0,96000.0,99125.0,108203.0,60461
83324.0,84393.0,83652.0,86621.0,94689.0,96747.0,60462
85457.0,88915.0,90679.0,101090.0,102773.0,105389.0,60463
87621.0,101811.0,109360.0,114766.0,127686.0,126220.0,60464
59104.0,61143.0,64364.0,72570.0,79306.0,83969.0,60465
51324.0,54155.0,56561.0,58940.0,59291.0,63132.0,60466
98358.0,100126.0,91387.0,96412.0,103175.0,109329.0,60467
83414.0,82366.0,84934.0,92386.0,94620.0,101618.0,60468
47010.0,40885.0,45793.0,55547.0,60375.0,72041.0,60469
82500.0,80875.0,72083.0,73000.0,66500.0,68500.0,60470
55625.0,62946.0,64425.0,66382.0,71432.0,72241.0,60471
26661.0,27078.0,37177.0,34952.0,47120.0,37594.0,60472
62951.0,63157.0,67113.0,72735.0,80893.0,88046.0,60473
69688.0,77083.0,75781.0,78750.0,87188.0,86250.0,60474
47516.0,49080.0,49821.0,54067.0,60220.0,61222.0,60475
57461.0,64779.0,66118.0,59632.0,65714.0,61111.0,60476
65590.0,69419.0,73959.0,80233.0,90712.0,93862.0,60477
59104.0,61929.0,70196.0,64809.0,73395.0,76936.0,60478
85214.0,86176.0,87794.0,88750.0,100250.0,103333.0,60479
83505.0,81771.0,95651.0,94087.0,98659.0,97311.0,60480
61090.0,61809.0,64956.0,70125.0,73223.0,76398.0,60481
57218.0,57669.0,56215.0,51672.0,53993.0,56398.0,60482
55000.0,53973.0,61210.0,65007.0,62570.0,64295.0,60484
98072.0,100313.0,104498.0,119671.0,129129.0,137426.0,60487
121472.0,129697.0,134518.0,139559.0,146551.0,148153.0,60490
103058.0,107011.0,111843.0,121275.0,132110.0,132788.0,60491
48793.0,53258.0,52414.0,52276.0,55429.0,62110.0,60501
111802.0,115540.0,127083.0,133674.0,146855.0,150421.0,60502
112716.0,116714.0,113120.0,112884.0,140723.0,142773.0,60503
81068.0,84598.0,87280.0,87038.0,92760.0,98249.0,60504
49423.0,50986.0,54191.0,59216.0,63417.0,70306.0,60505
61231.0,62260.0,64383.0,66867.0,71560.0,76105.0,60506
95026.0,94934.0,102500.0,110190.0,114323.0,120925.0,60510
88750.0,94758.0,97734.0,102857.0,113065.0,118589.0,60511
64482.0,134175.0,161304.0,93302.0,100927.0,102750.0,60512
81033.0,82337.0,84776.0,89896.0,98984.0,108527.0,60513
106866.0,105753.0,102554.0,101649.0,108175.0,114672.0,60514
88949.0,98115.0,100727.0,107554.0,116601.0,121358.0,60515
88474.0,92408.0,96409.0,104143.0,113032.0,118780.0,60516
83883.0,85574.0,87053.0,90310.0,95145.0,96357.0,60517
56111.0,61386.0,60065.0,65819.0,69309.0,73750.0,60518
83750.0,N/A,N/A,N/A,107083.0,153125.0,60519
71908.0,76736.0,76726.0,84773.0,87589.0,83380.0,60520
183500.0,196964.0,202115.0,216286.0,242462.0,244318.0,60521
103464.0,101250.0,96531.0,103494.0,106185.0,114418.0,60523
83859.0,91692.0,92031.0,99004.0,108941.0,113718.0,60525
95085.0,105120.0,107860.0,101716.0,113210.0,118831.0,60526
94060.0,103123.0,103648.0,107003.0,115318.0,110482.0,60527
75417.0,85313.0,97500.0,92917.0,99205.0,85833.0,60530
66971.0,66667.0,61827.0,67188.0,75000.0,77672.0,60531
82952.0,86032.0,88723.0,93341.0,96935.0,100373.0,60532
60700.0,60601.0,66144.0,68004.0,59327.0,63827.0,60534
71250.0,75417.0,68750.0,83750.0,89375.0,90000.0,60536
66932.0,73750.0,73438.0,81500.0,79091.0,79826.0,60537
78193.0,83377.0,90429.0,84896.0,91591.0,92064.0,60538
118451.0,128247.0,128617.0,138270.0,143912.0,155866.0,60540
85179.0,88450.0,94653.0,97472.0,111667.0,119063.0,60541
81947.0,86911.0,91081.0,89382.0,105450.0,112362.0,60542
101999.0,102044.0,96794.0,105835.0,108924.0,116507.0,60543
76225.0,85842.0,90448.0,97063.0,103667.0,108447.0,60544
72542.0,79045.0,80731.0,83342.0,88750.0,84920.0,60545
79266.0,80523.0,82043.0,88072.0,106967.0,109933.0,60546
70318.0,70179.0,74155.0,76220.0,82607.0,83774.0,60548
N/A,N/A,205515.0,108813.0,114063.0,105625.0,60549
58125.0,57500.0,66272.0,70665.0,75943.0,79420.0,60550
68750.0,69848.0,70589.0,74367.0,82277.0,84925.0,60551
77333.0,79803.0,91546.0,93031.0,120944.0,122375.0,60552
61667.0,62222.0,67292.0,82500.0,100000.0,110938.0,60553
111558.0,116285.0,110455.0,111071.0,117580.0,115865.0,60554
82106.0,88008.0,87241.0,90359.0,95346.0,100076.0,60555
78092.0,78272.0,82197.0,83200.0,85417.0,94625.0,60556
66250.0,N/A,92578.0,97647.0,N/A,N/A,60557
161563.0,174760.0,184412.0,196638.0,198836.0,218839.0,60558
67598.0,68454.0,73492.0,80926.0,88290.0,87474.0,60559
95878.0,99027.0,102091.0,106429.0,106543.0,112160.0,60560
93118.0,99472.0,101055.0,103730.0,110061.0,109974.0,60561
89305.0,93627.0,97209.0,100438.0,106328.0,106207.0,60563
148855.0,150318.0,153455.0,160148.0,170630.0,176250.0,60564
129456.0,137294.0,132016.0,144668.0,155179.0,160238.0,60565
128818.0,136466.0,138887.0,140845.0,153026.0,151202.0,60585
104785.0,105597.0,109034.0,116675.0,123780.0,122963.0,60586
103243.0,103112.0,109625.0,123115.0,121294.0,127323.0,60601
157125.0,191528.0,226276.0,235666.0,167617.0,123047.0,60602
151765.0,146250.0,140125.0,114394.0,124888.0,128107.0,60603
116250.0,91750.0,58558.0,67938.0,76667.0,77806.0,60604
111164.0,111438.0,109194.0,112162.0,116462.0,118403.0,60605
131477.0,140558.0,121982.0,130196.0,133333.0,139148.0,60606
93508.0,102726.0,103173.0,109634.0,119500.0,126307.0,60607
44043.0,50133.0,57183.0,61490.0,66821.0,70704.0,60608
35179.0,37353.0,40324.0,43048.0,47209.0,54142.0,60609
86803.0,92130.0,95994.0,99246.0,106277.0,105649.0,60610
103522.0,106906.0,108413.0,117344.0,126812.0,124621.0,60611
41300.0,43545.0,44538.0,52126.0,58858.0,60457.0,60612
82321.0,84318.0,84463.0,88267.0,92238.0,91351.0,60613
107461.0,117138.0,117251.0,123610.0,135364.0,139561.0,60614
44111.0,45077.0,44658.0,51179.0,56518.0,62105.0,60615
45997.0,52162.0,61843.0,65489.0,72326.0,77841.0,60616
40265.0,41125.0,43642.0,46156.0,51203.0,51237.0,60617
73810.0,78704.0,85443.0,91650.0,100976.0,101558.0,60618
33454.0,35629.0,40762.0,43329.0,42802.0,43403.0,60619
35890.0,36767.0,39499.0,40117.0,46472.0,48805.0,60620
20991.0,22158.0,23019.0,24912.0,30163.0,33235.0,60621
93988.0,101161.0,106128.0,110694.0,119134.0,124852.0,60622
31634.0,32460.0,34714.0,35890.0,37814.0,44040.0,60623
22992.0,23429.0,25648.0,29102.0,31768.0,32607.0,60624
64117.0,68770.0,73114.0,76088.0,83527.0,85299.0,60625
40591.0,42747.0,45632.0,51562.0,56145.0,57452.0,60626
40261.0,41169.0,44410.0,46665.0,48601.0,49719.0,60628
42019.0,43506.0,43372.0,46217.0,53318.0,58813.0,60629
72092.0,73212.0,78703.0,84220.0,91135.0,97134.0,60630
91034.0,93989.0,102936.0,103588.0,112974.0,117688.0,60631
42758.0,44924.0,46937.0,48791.0,53966.0,60576.0,60632
47083.0,51538.0,52193.0,54074.0,54956.0,56875.0,60633
66741.0,70083.0,72507.0,75878.0,82771.0,84997.0,60634
27310.0,26724.0,26598.0,27831.0,30451.0,35077.0,60636
28785.0,28965.0,30149.0,31720.0,37247.0,42080.0,60637
67984.0,68089.0,68041.0,76258.0,85374.0,89191.0,60638
44150.0,46107.0,51810.0,53197.0,54969.0,59710.0,60639
53831.0,57221.0,59516.0,63660.0,69397.0,71030.0,60640
60073.0,63545.0,67599.0,72950.0,79884.0,81649.0,60641
101939.0,112241.0,120442.0,131201.0,137853.0,141179.0,60642
64477.0,65631.0,69782.0,73285.0,80461.0,83015.0,60643
27262.0,26900.0,28033.0,31816.0,34177.0,37952.0,60644
53340.0,57572.0,62989.0,63488.0,73726.0,77126.0,60645
89480.0,95593.0,100670.0,103913.0,112283.0,111115.0,60646
73443.0,78413.0,82433.0,89974.0,97550.0,102851.0,60647
30222.0,31921.0,36130.0,38026.0,39862.0,40142.0,60649
38083.0,38955.0,41107.0,44549.0,48532.0,52963.0,60651
68425.0,70702.0,71267.0,70766.0,76300.0,78559.0,60652
29569.0,31093.0,34621.0,34564.0,35136.0,39565.0,60653
112699.0,122492.0,128101.0,127072.0,138279.0,144831.0,60654
97572.0,102813.0,99264.0,105229.0,115324.0,114443.0,60655
61599.0,64440.0,68931.0,75006.0,82992.0,88000.0,60656
92295.0,95173.0,94722.0,98457.0,105428.0,109025.0,60657
51383.0,52239.0,54807.0,57077.0,64202.0,70033.0,60659
49241.0,50966.0,53365.0,56090.0,63596.0,66206.0,60660
107245.0,120000.0,125365.0,139063.0,139748.0,138831.0,60661
62657.0,68808.0,74713.0,79138.0,81678.0,85000.0,60706
57554.0,61718.0,64790.0,68430.0,76343.0,82746.0,60707
93250.0,95030.0,90422.0,95650.0,99390.0,107950.0,60712
60708.0,64790.0,63899.0,70085.0,76052.0,78868.0,60714
56239.0,62045.0,56838.0,57305.0,62992.0,66555.0,60803
47487.0,49412.0,53750.0,58433.0,64325.0,68548.0,60804
72054.0,75657.0,79396.0,85328.0,92266.0,95738.0,60805
31954.0,32329.0,34878.0,32801.0,35835.0,37648.0,60827
47629.0,48319.0,49090.0,50202.0,52915.0,54557.0,60901
44444.0,45938.0,43542.0,54583.0,58438.0,69375.0,60910
66719.0,69271.0,67868.0,81071.0,82375.0,87500.0,60911
45313.0,37386.0,42794.0,45417.0,62727.0,51667.0,60912
72266.0,71938.0,69722.0,76563.0,82188.0,90536.0,60913
68512.0,73521.0,76860.0,78291.0,85275.0,88688.0,60914
55152.0,53799.0,47162.0,49819.0,53243.0,55773.0,60915
77600.0,81445.0,80119.0,69141.0,77969.0,76875.0,60917
47955.0,48385.0,66719.0,65208.0,65750.0,54100.0,60918
70833.0,66250.0,77000.0,73750.0,85208.0,76563.0,60919
44063.0,53750.0,48750.0,51875.0,78750.0,100000.0,60920
38438.0,39500.0,55357.0,53828.0,62692.0,65885.0,60921
68594.0,66250.0,67593.0,69390.0,72917.0,71591.0,60922
55298.0,60192.0,63478.0,61250.0,66346.0,69145.0,60924
N/A,72917.0,69583.0,N/A,57917.0,43750.0,60926
59716.0,57734.0,70625.0,82500.0,91167.0,92689.0,60927
55250.0,67143.0,65313.0,61250.0,63125.0,57500.0,60928
39875.0,46042.0,50833.0,51818.0,58698.0,62188.0,60929
58594.0,54083.0,49167.0,44779.0,50417.0,54688.0,60930
55000.0,56250.0,53500.0,44821.0,47232.0,53500.0,60931
79219.0,N/A,200771.0,210811.0,228199.0,238281.0,60932
52031.0,47813.0,46389.0,55114.0,50536.0,48750.0,60933
N/A,34141.0,41250.0,60000.0,98750.0,78750.0,60934
72171.0,76750.0,78750.0,96136.0,105583.0,105391.0,60935
44645.0,46867.0,46192.0,49322.0,53750.0,51952.0,60936
54375.0,53857.0,57448.0,62045.0,66034.0,66979.0,60938
69489.0,71652.0,75029.0,77632.0,90385.0,97778.0,60940
74444.0,80114.0,75521.0,85000.0,82227.0,92969.0,60941
44105.0,47796.0,38483.0,43444.0,46452.0,55284.0,60942
57500.0,63750.0,62083.0,61250.0,56875.0,54250.0,60945
55714.0,57321.0,53500.0,56875.0,68083.0,75000.0,60946
69250.0,70341.0,68750.0,87143.0,78409.0,86042.0,60948
53750.0,54250.0,51875.0,49375.0,54167.0,56250.0,60949
59240.0,60922.0,63046.0,73527.0,80325.0,87848.0,60950
70179.0,71146.0,70000.0,76000.0,82054.0,76250.0,60951
51875.0,56563.0,49792.0,52000.0,54792.0,57188.0,60952
47422.0,48317.0,49344.0,51904.0,55298.0,55662.0,60953
60331.0,53614.0,48317.0,50690.0,54495.0,58636.0,60954
55486.0,56359.0,54737.0,63929.0,70500.0,72188.0,60955
N/A,N/A,N/A,39167.0,46250.0,64000.0,60956
53434.0,56366.0,56799.0,59933.0,64341.0,66741.0,60957
28922.0,29293.0,33342.0,37500.0,41250.0,35074.0,60958
52411.0,42250.0,41793.0,42765.0,47574.0,49722.0,60959
56683.0,57125.0,55893.0,53523.0,52393.0,54355.0,60960
75000.0,74688.0,58438.0,53450.0,54760.0,61193.0,60961
42083.0,42361.0,46875.0,55865.0,62778.0,65000.0,60962
51932.0,53387.0,47450.0,56058.0,63913.0,68250.0,60963
53723.0,55847.0,58056.0,62305.0,74087.0,80649.0,60964
48355.0,49663.0,40741.0,43125.0,45714.0,43846.0,60966
53750.0,57292.0,39716.0,61500.0,68750.0,63472.0,60968
62188.0,66250.0,64688.0,71875.0,112750.0,117750.0,60969
41330.0,42998.0,44947.0,46731.0,51483.0,48456.0,60970
58380.0,40000.0,39028.0,40156.0,67917.0,63750.0,60973
47857.0,44500.0,48750.0,50833.0,53269.0,54375.0,60974
65240.0,72772.0,69375.0,70625.0,75909.0,75833.0,61001
59559.0,59408.0,55046.0,61550.0,69028.0,71429.0,61006
52829.0,55714.0,56250.0,61316.0,66719.0,63625.0,61007
58709.0,60173.0,61639.0,66594.0,69945.0,75833.0,61008
76620.0,75433.0,75292.0,76981.0,83750.0,89907.0,61010
116411.0,152188.0,150375.0,158177.0,152250.0,136172.0,61011
59565.0,66250.0,76964.0,86554.0,95938.0,98750.0,61012
64167.0,58438.0,57083.0,63681.0,65417.0,59712.0,61013
55481.0,54671.0,56494.0,57202.0,66019.0,69375.0,61014
81250.0,92228.0,83214.0,64167.0,78250.0,105536.0,61015
74821.0,77130.0,81111.0,87153.0,97500.0,92865.0,61016
51923.0,54135.0,59773.0,65417.0,73828.0,74896.0,61018
67443.0,72939.0,80833.0,80202.0,97813.0,100066.0,61019
68654.0,70406.0,76402.0,77321.0,86938.0,96058.0,61020
59874.0,60134.0,59863.0,60976.0,59930.0,65719.0,61021
61452.0,65302.0,63100.0,66250.0,73861.0,73152.0,61024
62208.0,56385.0,56734.0,58602.0,63995.0,84177.0,61025
N/A,N/A,N/A,56290.0,61333.0,N/A,61027
49189.0,54022.0,50357.0,55313.0,70703.0,86328.0,61028
53906.0,56919.0,58162.0,61852.0,66696.0,69375.0,61030
52188.0,59432.0,47159.0,54531.0,72639.0,74050.0,61031
42829.0,43586.0,43853.0,46539.0,49346.0,54179.0,61032
59934.0,64659.0,68497.0,64991.0,75412.0,80574.0,61036
78571.0,N/A,58696.0,61193.0,66375.0,69048.0,61037
79598.0,86607.0,83375.0,61150.0,94267.0,69808.0,61038
59750.0,60144.0,62036.0,69167.0,84167.0,90000.0,61039
43370.0,40625.0,46029.0,49583.0,49659.0,44464.0,61041
49318.0,48456.0,49348.0,54167.0,67292.0,70000.0,61042
54375.0,38750.0,45625.0,51250.0,58750.0,61250.0,61043
68250.0,N/A,30795.0,N/A,54091.0,56307.0,61044
60469.0,61830.0,65435.0,74375.0,89100.0,88833.0,61046
57847.0,52348.0,64261.0,66786.0,78250.0,76389.0,61047
53455.0,56549.0,57456.0,65865.0,73313.0,87604.0,61048
59231.0,62750.0,62778.0,66786.0,82917.0,91500.0,61049
53269.0,53214.0,90833.0,95500.0,108750.0,71053.0,61050
58315.0,60000.0,49922.0,58068.0,62232.0,63125.0,61051
60000.0,62198.0,62500.0,66250.0,87361.0,91875.0,61052
49375.0,57011.0,55265.0,59786.0,63710.0,61932.0,61053
52313.0,46181.0,47083.0,50208.0,48387.0,43852.0,61054
71364.0,N/A,N/A,N/A,N/A,N/A,61057
62500.0,69688.0,44647.0,46800.0,51473.0,52155.0,61059
50893.0,53456.0,56250.0,59861.0,70451.0,73688.0,61060
59519.0,59702.0,70374.0,75662.0,83343.0,86663.0,61061
72500.0,70000.0,71437.0,73720.0,77937.0,78929.0,61062
69306.0,72220.0,72430.0,82011.0,86136.0,88063.0,61063
57525.0,61528.0,63615.0,67196.0,71647.0,71296.0,61064
70056.0,74677.0,78239.0,84943.0,109226.0,104216.0,61065
55000.0,60357.0,59837.0,54050.0,53512.0,61500.0,61067
54797.0,55202.0,55829.0,58841.0,64828.0,69840.0,61068
61364.0,52813.0,62500.0,77500.0,86429.0,83542.0,61070
52355.0,52532.0,51590.0,53894.0,55478.0,57909.0,61071
84159.0,88346.0,92420.0,100795.0,108681.0,102604.0,61072
84563.0,88158.0,87199.0,95305.0,98585.0,104534.0,61073
42969.0,40307.0,43246.0,45541.0,52267.0,48387.0,61074
61875.0,66417.0,60000.0,64464.0,68625.0,77734.0,61075
43646.0,53553.0,56595.0,64167.0,72794.0,75150.0,61078
51786.0,50536.0,44286.0,47083.0,44034.0,46176.0,61079
61419.0,61557.0,59885.0,64020.0,77386.0,78533.0,61080
53286.0,52027.0,55459.0,57813.0,57618.0,60854.0,61081
70304.0,65349.0,76023.0,88190.0,90605.0,93264.0,61084
46859.0,48561.0,47212.0,52422.0,57156.0,59612.0,61085
56466.0,57500.0,54844.0,63450.0,72778.0,74609.0,61087
83500.0,86587.0,82833.0,87653.0,93507.0,94286.0,61088
53350.0,56591.0,56250.0,68125.0,65446.0,68846.0,61089
35054.0,35869.0,36953.0,40374.0,45363.0,45260.0,61101
39793.0,40226.0,36205.0,36813.0,41097.0,42506.0,61102
37749.0,39116.0,40957.0,43934.0,49192.0,47390.0,61103
28453.0,27586.0,27756.0,31011.0,29594.0,32161.0,61104
60404.0,61035.0,62114.0,65145.0,69982.0,75492.0,61107
52852.0,53829.0,53014.0,53997.0,59783.0,63046.0,61108
49224.0,52539.0,53782.0,55250.0,58242.0,61702.0,61109
52931.0,58184.0,56772.0,57628.0,56276.0,58391.0,61111
21192.0,21573.0,21595.0,24648.0,N/A,N/A,61112
74025.0,73841.0,79280.0,78724.0,80930.0,83472.0,61114
60213.0,63664.0,64187.0,64833.0,70500.0,73771.0,61115
47563.0,48473.0,47835.0,50784.0,55613.0,57260.0,61201
55000.0,58571.0,73036.0,67721.0,74583.0,77344.0,61230
53859.0,54306.0,54150.0,54548.0,59551.0,66389.0,61231
64500.0,67656.0,68214.0,68398.0,65000.0,71806.0,61232
N/A,N/A,N/A,57614.0,57500.0,66146.0,61233
54625.0,62375.0,67813.0,64107.0,70357.0,84028.0,61234
58636.0,59904.0,58125.0,58125.0,57813.0,57656.0,61235
48977.0,51667.0,51667.0,40417.0,44028.0,76250.0,61236
62132.0,61134.0,61484.0,62447.0,74737.0,75294.0,61238
34033.0,36402.0,27583.0,30250.0,37361.0,33523.0,61239
72292.0,75987.0,85650.0,90687.0,100625.0,108929.0,61240
64552.0,73096.0,66650.0,70208.0,70019.0,78611.0,61241
69867.0,73194.0,74338.0,75708.0,87375.0,95804.0,61242
100972.0,76500.0,105625.0,115469.0,126563.0,117000.0,61243
49343.0,54106.0,52752.0,56978.0,62058.0,66827.0,61244
58889.0,61823.0,79432.0,80197.0,81141.0,87308.0,61250
85703.0,75139.0,66786.0,76125.0,73125.0,75000.0,61251
59572.0,62825.0,64174.0,64130.0,67689.0,62202.0,61252
67312.0,67808.0,69518.0,76645.0,84009.0,81141.0,61254
68485.0,68472.0,72292.0,72500.0,81287.0,86679.0,61256
52417.0,59808.0,50313.0,55250.0,73125.0,62000.0,61257
47917.0,39625.0,37917.0,41094.0,39457.0,41927.0,61258
73636.0,80547.0,80234.0,84888.0,91080.0,88550.0,61259
45750.0,47805.0,40662.0,36042.0,45556.0,47500.0,61260
44792.0,48750.0,40278.0,44107.0,50441.0,53750.0,61261
69375.0,75769.0,76648.0,75625.0,87344.0,83900.0,61262
59750.0,68681.0,59643.0,66250.0,64444.0,75750.0,61263
56832.0,58802.0,66003.0,64063.0,70734.0,78285.0,61264
52635.0,54554.0,57771.0,59978.0,63755.0,63910.0,61265
57250.0,57994.0,67315.0,74006.0,82054.0,82782.0,61270
49063.0,50972.0,49554.0,55250.0,57083.0,65893.0,61272
70766.0,82818.0,80417.0,87841.0,101293.0,103438.0,61273
67031.0,70893.0,109219.0,120288.0,93846.0,97656.0,61274
68774.0,69091.0,79821.0,78375.0,93077.0,99583.0,61275
59868.0,59444.0,60694.0,N/A,N/A,N/A,61276
59000.0,65064.0,81071.0,80294.0,77727.0,72837.0,61277
74375.0,61875.0,48750.0,76607.0,84167.0,84000.0,61278
56375.0,59219.0,61164.0,58553.0,80139.0,87279.0,61279
68958.0,71339.0,67589.0,73083.0,82262.0,96295.0,61281
50620.0,53056.0,56637.0,63750.0,67865.0,67833.0,61282
49938.0,57634.0,62500.0,57209.0,67250.0,66563.0,61283
83538.0,85801.0,92798.0,102109.0,98828.0,98491.0,61284
62961.0,63304.0,66417.0,63702.0,74311.0,68750.0,61285
47692.0,52624.0,54604.0,52623.0,55233.0,59260.0,61301
51818.0,57917.0,60926.0,65057.0,69071.0,75417.0,61310
51250.0,N/A,88750.0,N/A,N/A,N/A,61311
75750.0,78000.0,81250.0,84545.0,85000.0,86250.0,61312
56944.0,48750.0,100789.0,105486.0,114792.0,118403.0,61313
46023.0,55536.0,58750.0,57115.0,75125.0,58889.0,61314
56250.0,53750.0,67500.0,51875.0,48750.0,54063.0,61315
57500.0,50625.0,52750.0,63750.0,61250.0,59583.0,61316
47750.0,48750.0,49583.0,46000.0,42500.0,47250.0,61317
51477.0,56719.0,55688.0,57847.0,60750.0,64375.0,61318
68194.0,64286.0,63950.0,66164.0,74211.0,73000.0,61319
54000.0,56250.0,63036.0,67981.0,68906.0,74375.0,61320
51250.0,75208.0,79583.0,90625.0,76089.0,77759.0,61321
51364.0,53393.0,60677.0,65673.0,66146.0,60481.0,61322
N/A,N/A,36406.0,39766.0,42031.0,44688.0,61323
76136.0,79375.0,78750.0,82900.0,N/A,N/A,61324
68281.0,66250.0,64423.0,74875.0,81667.0,89135.0,61325
66196.0,64236.0,60365.0,61278.0,66346.0,71071.0,61326
64219.0,64625.0,71776.0,95625.0,115862.0,87500.0,61327
65972.0,64318.0,59737.0,61319.0,62500.0,73646.0,61329
81250.0,80568.0,77250.0,75750.0,71023.0,69844.0,61330
66250.0,79000.0,57000.0,52500.0,N/A,68750.0,61332
77917.0,66875.0,65000.0,68750.0,68750.0,54375.0,61333
62750.0,62500.0,78026.0,82000.0,92566.0,96417.0,61334
83750.0,88125.0,81042.0,78750.0,88250.0,77500.0,61335
66250.0,57188.0,62500.0,63036.0,83836.0,88333.0,61336
41333.0,43750.0,50938.0,56000.0,57188.0,71250.0,61337
52000.0,46667.0,46000.0,46875.0,61375.0,67813.0,61338
77708.0,70536.0,71458.0,66750.0,80357.0,79286.0,61340
59147.0,67708.0,66923.0,70318.0,72442.0,78895.0,61341
58845.0,61717.0,62898.0,64951.0,66967.0,65184.0,61342
46250.0,48750.0,59659.0,42500.0,40714.0,43000.0,61344
71667.0,75000.0,86750.0,82250.0,84375.0,82500.0,61345
52750.0,49375.0,47500.0,55625.0,57500.0,N/A,61346
59219.0,60500.0,63047.0,62674.0,66522.0,71197.0,61348
63026.0,61705.0,62232.0,62574.0,70294.0,65938.0,61349
53793.0,54910.0,59295.0,65787.0,72323.0,77562.0,61350
54423.0,54583.0,54444.0,54318.0,57639.0,64667.0,61353
50809.0,53773.0,55843.0,57825.0,64034.0,69382.0,61354
59638.0,59857.0,54959.0,59406.0,63405.0,63952.0,61356
41528.0,40875.0,41964.0,49500.0,68750.0,87143.0,61358
53750.0,49327.0,39494.0,42238.0,45625.0,47151.0,61359
71198.0,76848.0,78260.0,84827.0,91822.0,94137.0,61360
52813.0,60250.0,65500.0,80263.0,87535.0,92344.0,61361
49112.0,50606.0,50849.0,55078.0,61721.0,65625.0,61362
