zipcode,2018,2019,2020,2021,2022,2023
74014,78604.0,79742.0,83623.0,85160.0,90769.0,94102.0
74015,57752.0,58365.0,56801.0,61036.0,68272.0,72688.0
74016,50328.0,51156.0,51607.0,53684.0,58580.0,59701.0
74017,53298.0,55712.0,55885.0,59056.0,63959.0,65519.0
74019,65404.0,69038.0,70836.0,74417.0,82318.0,81773.0
74020,49629.0,51063.0,52563.0,55000.0,59433.0,61188.0
74021,72510.0,74030.0,75276.0,76250.0,84509.0,90148.0
74022,54653.0,54135.0,40150.0,37237.0,42625.0,44375.0
74023,44546.0,44598.0,47654.0,46667.0,51848.0,48859.0
74026,42679.0,45000.0,40833.0,45250.0,53750.0,54853.0
74027,40750.0,42656.0,44688.0,45000.0,47333.0,42344.0
74028,45852.0,47386.0,36458.0,46250.0,46528.0,52708.0
74029,44135.0,46045.0,48718.0,50588.0,53027.0,55968.0
74030,36824.0,36012.0,30650.0,38405.0,38828.0,42208.0
74032,49718.0,53967.0,53750.0,58370.0,57050.0,61250.0
74033,68000.0,66170.0,66628.0,69938.0,76168.0,77306.0
74034,24250.0,22813.0,26875.0,32500.0,30000.0,32500.0
74035,40489.0,39844.0,42153.0,45714.0,44432.0,46026.0
74036,57433.0,59430.0,58894.0,64146.0,74467.0,78187.0
74037,86757.0,88351.0,81865.0,86136.0,96750.0,101573.0
74038,48500.0,51875.0,55329.0,57407.0,60500.0,59375.0
74039,46397.0,53333.0,56964.0,60486.0,69471.0,73393.0
74041,66905.0,66711.0,68478.0,73512.0,77045.0,80606.0
74042,35833.0,31667.0,32396.0,37813.0,57798.0,47250.0
74044,49333.0,50484.0,56191.0,60890.0,64291.0,66972.0
74045,48750.0,58000.0,61250.0,54375.0,85625.0,
74046,53333.0,55357.0,55625.0,33625.0,36042.0,
74047,53368.0,59731.0,68646.0,75844.0,82442.0,84792.0
74048,38885.0,40547.0,38340.0,45452.0,49339.0,51346.0
74050,30481.0,37750.0,35885.0,45179.0,49000.0,49688.0
74051,54155.0,58917.0,52426.0,64130.0,67604.0,61500.0
74052,33636.0,31354.0,31923.0,32171.0,33906.0,31346.0
74053,69191.0,71576.0,80714.0,84734.0,82781.0,85957.0
74054,43393.0,43977.0,46875.0,40208.0,46875.0,46607.0
74055,76751.0,76938.0,74930.0,79189.0,85374.0,86897.0
74056,36224.0,39133.0,37396.0,40643.0,45556.0,49455.0
74058,46542.0,44306.0,42326.0,44750.0,50441.0,50600.0
74059,45422.0,47550.0,50952.0,48571.0,55040.0,53860.0
74060,34063.0,40278.0,40536.0,48194.0,47321.0,53036.0
74061,47325.0,54688.0,55636.0,59569.0,70263.0,73250.0
74062,47500.0,54605.0,55337.0,37917.0,44545.0,50781.0
74063,57641.0,58384.0,59548.0,62958.0,68948.0,71569.0
74066,53956.0,56881.0,58744.0,58236.0,63428.0,64351.0
74070,54364.0,57521.0,56250.0,58897.0,65011.0,63777.0
74071,35000.0,35481.0,26250.0,,19515.0,19453.0
74072,51208.0,50606.0,48438.0,52321.0,58875.0,64531.0
74073,54528.0,56739.0,62875.0,63851.0,67083.0,77823.0
74074,45745.0,46511.0,47161.0,48528.0,50429.0,50245.0
74075,34369.0,36291.0,36461.0,38517.0,41178.0,45540.0
74079,50388.0,50857.0,52292.0,61000.0,61344.0,65000.0
74080,67609.0,76466.0,77800.0,78882.0,84856.0,91719.0
74081,45057.0,47500.0,50781.0,51993.0,49635.0,50650.0
74082,52500.0,52500.0,61563.0,,,
74083,45729.0,49750.0,70333.0,69375.0,70556.0,61250.0
74084,37500.0,40000.0,40147.0,35000.0,39063.0,48281.0
74085,38241.0,35037.0,30184.0,34274.0,38906.0,41111.0
74103,75795.0,91932.0,67625.0,78295.0,103438.0,92083.0
74104,41146.0,43795.0,45716.0,47254.0,50365.0,51886.0
74105,52734.0,54501.0,57072.0,63584.0,65130.0,69864.0
74106,26126.0,27368.0,30761.0,31586.0,35299.0,37714.0
74107,41314.0,43330.0,45067.0,49327.0,49971.0,53098.0
74108,42730.0,43125.0,42762.0,52797.0,59404.0,60723.0
74110,27500.0,28027.0,32487.0,32780.0,37118.0,40116.0
74112,43811.0,45010.0,48572.0,50646.0,54483.0,55848.0
74114,68721.0,73432.0,76378.0,81165.0,90282.0,95592.0
74115,34347.0,34603.0,36250.0,38125.0,42245.0,43111.0
74116,38825.0,40125.0,42271.0,43864.0,50750.0,56296.0
74119,39219.0,40258.0,41250.0,48826.0,52071.0,56520.0
74120,44362.0,43922.0,59505.0,60236.0,63801.0,66280.0
74126,30185.0,30597.0,33893.0,35842.0,39507.0,39390.0
74127,39236.0,41486.0,41433.0,43526.0,47983.0,47287.0
74128,43419.0,44035.0,44991.0,45869.0,49596.0,49654.0
74129,42348.0,44316.0,44826.0,47038.0,49642.0,49645.0
74130,33857.0,40096.0,40694.0,41932.0,43445.0,45833.0
74131,64833.0,53594.0,54000.0,73214.0,74569.0,64653.0
74132,67040.0,66925.0,67106.0,64932.0,74809.0,75199.0
74133,61408.0,62925.0,66949.0,70000.0,74314.0,73983.0
74134,51712.0,50206.0,59416.0,67203.0,73205.0,73421.0
74135,50434.0,53200.0,54609.0,56226.0,61862.0,60942.0
74136,42615.0,44786.0,44966.0,47257.0,49669.0,51314.0
74137,90089.0,95255.0,90829.0,92585.0,99497.0,103963.0
74145,49367.0,49911.0,46206.0,51669.0,54887.0,55118.0
74146,35889.0,35483.0,37313.0,39078.0,42121.0,43905.0
74301,42464.0,43683.0,44679.0,45216.0,47889.0,50034.0
74330,64196.0,59321.0,49722.0,64830.0,72794.0,68558.0
74331,43365.0,44951.0,46512.0,47523.0,55240.0,58307.0
74332,45750.0,53714.0,50395.0,38500.0,52875.0,60563.0
74333,39417.0,41544.0,43750.0,44615.0,50313.0,50250.0
74337,46769.0,48780.0,47232.0,50108.0,55250.0,58750.0
74338,43005.0,42151.0,49425.0,52619.0,57685.0,59167.0
74339,32432.0,33036.0,33482.0,33563.0,35662.0,35893.0
74340,33750.0,37500.0,35938.0,35000.0,44000.0,46667.0
74342,26898.0,31078.0,30833.0,38385.0,43913.0,46991.0
74343,39353.0,41591.0,37308.0,39706.0,43614.0,46037.0
74344,41741.0,43347.0,46831.0,48959.0,54717.0,56644.0
74346,33597.0,38111.0,38674.0,42003.0,46636.0,48974.0
74347,39878.0,39302.0,31371.0,33808.0,45104.0,39973.0
74349,31625.0,28438.0,28500.0,44861.0,47031.0,42708.0
74350,34125.0,31518.0,34500.0,39250.0,51719.0,54450.0
74352,39256.0,39946.0,43008.0,47115.0,46713.0,52152.0
74354,39970.0,40696.0,41890.0,43486.0,48242.0,49668.0
74358,36719.0,38542.0,39375.0,44063.0,41250.0,47917.0
74359,36500.0,34167.0,28750.0,42031.0,46875.0,45000.0
74360,63750.0,47917.0,48333.0,,,
74361,52789.0,54211.0,54394.0,54877.0,58074.0,57639.0
74363,43523.0,44893.0,44097.0,48875.0,51705.0,54741.0
74364,38611.0,40100.0,42321.0,56125.0,52625.0,64167.0
74365,45625.0,45707.0,51143.0,54072.0,56343.0,55897.0
74366,38875.0,38625.0,35125.0,30667.0,32273.0,31326.0
74367,36875.0,42031.0,48906.0,38235.0,42361.0,46771.0
74368,34583.0,31563.0,30250.0,30000.0,33125.0,36750.0
74369,47083.0,49100.0,45170.0,48698.0,52500.0,56012.0
74370,40344.0,41028.0,39390.0,43257.0,47057.0,50625.0
74401,35440.0,34657.0,33444.0,35730.0,39845.0,39767.0
74403,45636.0,44646.0,45294.0,48229.0,55114.0,57171.0
74421,53243.0,54358.0,55819.0,58011.0,64861.0,70063.0
74422,50625.0,54432.0,74464.0,56094.0,61098.0,63814.0
74423,47250.0,49000.0,50938.0,48125.0,46696.0,47135.0
74425,53869.0,53125.0,50815.0,43750.0,46250.0,59830.0
74426,38531.0,39038.0,35908.0,42020.0,45533.0,47832.0
74427,41563.0,54258.0,55784.0,58495.0,63255.0,62917.0
74428,43333.0,52614.0,53466.0,50532.0,49375.0,54750.0
74429,59758.0,62612.0,62026.0,66788.0,70938.0,73545.0
74430,49000.0,49844.0,53750.0,51350.0,55855.0,57738.0
74431,38487.0,38583.0,41500.0,53000.0,59583.0,58000.0
74432,37659.0,41812.0,49031.0,45810.0,46069.0,48967.0
74434,53639.0,57679.0,53233.0,63039.0,73385.0,72454.0
74435,48988.0,49226.0,53932.0,50938.0,52560.0,52000.0
74436,52549.0,54909.0,52064.0,54726.0,57995.0,59589.0
74437,37315.0,38005.0,40857.0,41852.0,44091.0,45283.0
74438,62500.0,61000.0,51875.0,21705.0,38393.0,36944.0
74441,43155.0,41922.0,40924.0,45750.0,50838.0,53736.0
74442,45288.0,45875.0,44750.0,59583.0,64500.0,77045.0
74445,47500.0,54798.0,60655.0,56786.0,60862.0,63784.0
74446,36417.0,43833.0,44583.0,37708.0,38333.0,39327.0
74447,36478.0,35104.0,36700.0,42765.0,42237.0,45855.0
74450,50650.0,53648.0,45972.0,45588.0,46607.0,50083.0
74451,49932.0,54583.0,48716.0,54516.0,57041.0,58029.0
74452,33523.0,42917.0,32026.0,68750.0,80236.0,73393.0
74454,56639.0,56279.0,51885.0,58482.0,62550.0,61722.0
74455,33534.0,38205.0,39345.0,37356.0,43424.0,49722.0
74456,45625.0,41429.0,38750.0,44375.0,49219.0,51000.0
74457,53274.0,54333.0,62188.0,63036.0,71563.0,36250.0
74458,38750.0,41875.0,47500.0,,,
74459,46250.0,,,32500.0,51250.0,
74460,25714.0,29063.0,33125.0,77533.0,85033.0,87518.0
74462,39161.0,40665.0,41656.0,42955.0,42184.0,48050.0
74463,35938.0,31875.0,27500.0,30764.0,33173.0,29821.0
74464,38155.0,40878.0,42112.0,44530.0,49755.0,51362.0
74467,42182.0,42514.0,48062.0,49934.0,55520.0,58398.0
74468,42500.0,38750.0,31250.0,48333.0,43438.0,
74469,33824.0,34010.0,33148.0,38250.0,47868.0,52663.0
74470,37054.0,39327.0,45385.0,57639.0,69375.0,64583.0
74471,39898.0,39116.0,45000.0,42399.0,43810.0,45511.0
74472,45000.0,45208.0,47083.0,42188.0,43438.0,43542.0
74501,47268.0,47271.0,47146.0,50014.0,54549.0,55430.0
74521,39375.0,39583.0,45833.0,34750.0,35625.0,35625.0
74522,42813.0,44677.0,60000.0,59183.0,64038.0,66635.0
74523,36566.0,35849.0,35529.0,40136.0,39635.0,38333.0
74525,38872.0,38516.0,40735.0,43626.0,47449.0,49474.0
74528,54583.0,37188.0,33750.0,38750.0,62917.0,44583.0
74530,38214.0,40833.0,42500.0,41458.0,48750.0,43750.0
74531,38611.0,39405.0,38977.0,38750.0,42344.0,49583.0
74533,37500.0,38571.0,47134.0,49405.0,52262.0,54830.0
74534,27083.0,33571.0,,,,23500.0
74535,19583.0,17708.0,23438.0,26196.0,29091.0,30139.0
74536,36429.0,39464.0,45515.0,42734.0,44500.0,39712.0
74538,40168.0,40259.0,41477.0,43221.0,47097.0,48824.0
74540,35729.0,33750.0,25250.0,25625.0,25625.0,28929.0
74543,46250.0,64625.0,48889.0,44688.0,46923.0,75417.0
74546,36071.0,36429.0,40938.0,43333.0,52115.0,53438.0
74547,42045.0,47169.0,52558.0,46823.0,44583.0,48456.0
74549,29531.0,29531.0,29583.0,,,71000.0
74552,34583.0,40809.0,44167.0,44375.0,47150.0,49943.0
74553,42386.0,43625.0,50446.0,54519.0,55769.0,59917.0
74554,41375.0,45938.0,40574.0,41739.0,44554.0,46389.0
74555,37250.0,38864.0,38750.0,47250.0,50000.0,58750.0
74556,47045.0,53500.0,49848.0,50833.0,53563.0,55577.0
74557,39732.0,47750.0,41042.0,34464.0,41250.0,45833.0
74558,33636.0,33571.0,36250.0,40417.0,43750.0,45750.0
74560,44063.0,45750.0,48333.0,46458.0,55357.0,39688.0
74561,44583.0,44375.0,43092.0,41016.0,44500.0,48077.0
74562,43864.0,44250.0,47188.0,53500.0,49167.0,51786.0
74563,50625.0,48700.0,39612.0,39559.0,45813.0,42895.0
74565,56667.0,58269.0,58594.0,59583.0,58750.0,54375.0
74567,35000.0,37083.0,40234.0,33125.0,38500.0,46250.0
74569,39167.0,41442.0,40870.0,42632.0,45962.0,53750.0
74570,43333.0,48750.0,60625.0,49651.0,55000.0,54076.0
74571,39505.0,39811.0,38013.0,37395.0,40865.0,40128.0
74572,31912.0,37083.0,38214.0,45278.0,42333.0,46964.0
74574,35673.0,38125.0,35313.0,34833.0,35739.0,36635.0
74576,,,68738.0,70903.0,78235.0,80771.0
74577,35893.0,,42917.0,47826.0,52188.0,55361.0
74578,39575.0,42633.0,41222.0,40741.0,43750.0,41429.0
74601,40847.0,41246.0,42639.0,44522.0,46365.0,48810.0
74604,57867.0,61221.0,61273.0,63992.0,77689.0,84156.0
74630,33523.0,34896.0,33056.0,36125.0,38068.0,47125.0
74631,44601.0,43783.0,43590.0,47500.0,49350.0,50969.0
74632,53229.0,62813.0,58750.0,54737.0,93229.0,87500.0
74633,34167.0,46250.0,87292.0,57813.0,65000.0,65313.0
74636,53750.0,65625.0,66000.0,71250.0,88750.0,98750.0
74637,36458.0,36080.0,38992.0,43125.0,46528.0,55208.0
74640,56000.0,49464.0,57917.0,68000.0,60000.0,66875.0
74641,51071.0,51625.0,51964.0,53988.0,59563.0,61328.0
74643,64219.0,64500.0,73750.0,70417.0,64926.0,66172.0
74644,42125.0,53750.0,49356.0,42679.0,49167.0,51071.0
74646,41500.0,,,78950.0,82500.0,87813.0
74647,44483.0,46424.0,49046.0,52308.0,57045.0,59000.0
74650,35893.0,34605.0,39063.0,42727.0,47833.0,47232.0
74651,51327.0,51701.0,75714.0,67917.0,69219.0,70250.0
74652,45855.0,43409.0,57813.0,60833.0,64750.0,67829.0
74653,45257.0,47442.0,51774.0,51605.0,56079.0,58259.0
74701,41816.0,42889.0,44728.0,49854.0,56342.0,54576.0
74720,32344.0,37625.0,38500.0,41250.0,53125.0,56528.0
74722,34688.0,50417.0,,,73750.0,58750.0
74723,34310.0,33548.0,36131.0,36328.0,38906.0,43182.0
74724,37292.0,37500.0,38750.0,51667.0,57292.0,59500.0
74726,45240.0,41827.0,37240.0,38510.0,42276.0,45417.0
74727,26691.0,32426.0,38160.0,39439.0,40684.0,44432.0
74728,37281.0,40039.0,44331.0,50188.0,56330.0,58667.0
74729,46042.0,51493.0,47344.0,46324.0,52727.0,57440.0
74730,49871.0,47731.0,47740.0,55781.0,62708.0,60956.0
74731,33787.0,38241.0,44429.0,47760.0,52714.0,53438.0
74733,44612.0,51058.0,55381.0,47778.0,63074.0,57370.0
74734,42941.0,49167.0,50000.0,37321.0,39875.0,55268.0
74735,43594.0,48403.0,53125.0,49583.0,54821.0,58750.0
74736,36429.0,33625.0,36250.0,40156.0,46750.0,50139.0
74737,,,,51458.0,58750.0,58750.0
74738,27986.0,31094.0,29135.0,33750.0,48125.0,39219.0
74740,38724.0,37674.0,36063.0,34327.0,36328.0,39773.0
74741,68266.0,68824.0,72188.0,66513.0,69000.0,56912.0
74743,30158.0,31337.0,33839.0,35761.0,39286.0,41414.0
74745,31496.0,34677.0,32958.0,37337.0,39738.0,43498.0
74747,16875.0,16771.0,16649.0,26528.0,30446.0,61875.0
74748,45795.0,48125.0,53125.0,72727.0,56250.0,53500.0
74750,25938.0,27679.0,33631.0,37292.0,39821.0,38750.0
74754,,35217.0,39318.0,45917.0,50475.0,50755.0
74755,43375.0,33625.0,34615.0,70250.0,,58654.0
74756,34063.0,33333.0,50139.0,53125.0,53750.0,54583.0
74759,37292.0,43158.0,41204.0,44597.0,50417.0,52460.0
74760,,,,,41250.0,47708.0
74761,15000.0,13333.0,,43750.0,48438.0,51500.0
74764,44000.0,39036.0,47679.0,50388.0,52500.0,53454.0
74766,31310.0,35192.0,40362.0,38828.0,41328.0,47639.0
74801,39334.0,41803.0,43306.0,48604.0,52658.0,53265.0
74804,51083.0,49673.0,50529.0,54939.0,59160.0,66525.0
74820,49095.0,49444.0,51312.0,55504.0,58703.0,62359.0
74824,47500.0,44583.0,54038.0,59500.0,53125.0,62250.0
74825,43984.0,43882.0,34833.0,50457.0,50179.0,52454.0
74826,38606.0,40000.0,84000.0,74688.0,75625.0,81250.0
74827,45000.0,41250.0,40313.0,53438.0,48906.0,50625.0
74829,28015.0,27969.0,38333.0,29808.0,28250.0,33056.0
74830,36250.0,38750.0,42000.0,42083.0,45938.0,51250.0
74831,39063.0,40536.0,44375.0,60357.0,44375.0,55833.0
74832,43750.0,46094.0,39688.0,47321.0,53750.0,56667.0
74833,41250.0,44063.0,48438.0,63594.0,63750.0,65729.0
74834,52052.0,54643.0,54714.0,57786.0,58142.0,59436.0
74836,,,,54904.0,85639.0,87739.0
74837,32500.0,29375.0,37500.0,50938.0,56186.0,58625.0
74839,32500.0,35469.0,35625.0,39688.0,30500.0,30250.0
74840,49333.0,51250.0,58304.0,56250.0,58542.0,61563.0
74842,38750.0,44000.0,37813.0,52917.0,56042.0,59107.0
74843,31875.0,67917.0,46750.0,80000.0,81875.0,103438.0
74844,52083.0,75417.0,66563.0,46250.0,42361.0,42917.0
74845,34375.0,34792.0,34583.0,39531.0,44306.0,45938.0
74848,38096.0,39021.0,37807.0,44268.0,45122.0,49281.0
74849,37485.0,38221.0,33375.0,38104.0,40500.0,39891.0
74850,51667.0,51250.0,42083.0,41875.0,51250.0,50000.0
74851,55487.0,61622.0,69651.0,69449.0,73644.0,77500.0
74852,39609.0,54125.0,47625.0,53526.0,57531.0,54833.0
74854,46331.0,48359.0,50521.0,53333.0,54464.0,53472.0
74855,48496.0,48283.0,48253.0,50705.0,56156.0,55861.0
74856,53750.0,62083.0,64688.0,61071.0,63977.0,65250.0
74857,63831.0,66044.0,67947.0,77697.0,83879.0,87582.0
74859,37156.0,37012.0,39225.0,40917.0,40560.0,40218.0
74860,43063.0,46735.0,47318.0,49487.0,53250.0,59615.0
74864,51116.0,54435.0,45994.0,55027.0,62847.0,64313.0
74865,55125.0,57763.0,54224.0,55982.0,68194.0,61944.0
74866,,,,68125.0,68750.0,49583.0
74867,32917.0,41607.0,38750.0,40625.0,45313.0,47232.0
74868,42880.0,40717.0,38833.0,39643.0,42071.0,44728.0
74869,49318.0,52100.0,51212.0,53240.0,54125.0,65875.0
74871,56339.0,57037.0,59844.0,62361.0,67368.0,68994.0
74872,39617.0,44954.0,45083.0,46833.0,50125.0,54797.0
74873,49563.0,51578.0,53976.0,57846.0,58357.0,54193.0
74875,49185.0,47560.0,48125.0,54722.0,59500.0,63819.0
74878,48636.0,47250.0,59250.0,60833.0,65893.0,70833.0
74880,33472.0,35329.0,36875.0,38482.0,46172.0,47188.0
74881,44972.0,48199.0,48125.0,51545.0,55569.0,57827.0
74883,43068.0,40347.0,34938.0,34884.0,39911.0,41979.0
74884,31781.0,36424.0,38528.0,39696.0,43833.0,46215.0
74901,27159.0,27708.0,26852.0,31714.0,34179.0,39236.0
74902,42093.0,45664.0,48375.0,41696.0,45417.0,48333.0
74930,39773.0,40982.0,39938.0,38639.0,37750.0,45880.0
74931,35125.0,39150.0,44732.0,52188.0,55250.0,58646.0
74932,37542.0,39453.0,38162.0,42257.0,44671.0,52000.0
74935,38750.0,36250.0,37500.0,36250.0,32188.0,36250.0
74936,39219.0,47500.0,46936.0,48640.0,51295.0,53525.0
74937,31512.0,36422.0,38191.0,40194.0,43161.0,45205.0
74939,37941.0,40500.0,37841.0,28594.0,39167.0,31731.0
74940,41500.0,45846.0,48000.0,44740.0,46200.0,51833.0
74941,45063.0,47895.0,54028.0,49085.0,52545.0,53125.0
74942,36250.0,35536.0,36786.0,36563.0,41458.0,40000.0
74943,36875.0,34821.0,34792.0,38750.0,,109063.0
74944,33676.0,36146.0,27031.0,28603.0,32500.0,40481.0
74945,37750.0,37778.0,33333.0,41250.0,45357.0,46000.0
74946,25357.0,19375.0,26667.0,19375.0,29375.0,
74947,,,,29688.0,33750.0,41250.0
74948,40868.0,41891.0,40383.0,40690.0,45012.0,47074.0
74949,37083.0,27045.0,37500.0,39159.0,43903.0,44468.0
74951,31316.0,31923.0,39712.0,41974.0,46250.0,50813.0
74953,43611.0,43794.0,43019.0,46810.0,54172.0,54625.0
74954,39911.0,37550.0,45149.0,44866.0,57949.0,56333.0
74955,34683.0,39088.0,39750.0,44080.0,47136.0,52243.0
74956,40054.0,38672.0,40726.0,42750.0,47194.0,50125.0
74957,42250.0,38000.0,40156.0,45278.0,41875.0,40917.0
74959,45411.0,43004.0,43722.0,46250.0,48996.0,53622.0
74960,32353.0,33956.0,31808.0,36345.0,45000.0,48174.0
74962,32160.0,39496.0,43165.0,44487.0,48789.0,47986.0
74963,32222.0,38750.0,47917.0,62791.0,53750.0,54205.0
74964,35833.0,39531.0,36050.0,38026.0,42574.0,43375.0
74965,32667.0,34273.0,39828.0,43105.0,46054.0,49913.0
74966,47137.0,47849.0,47773.0,51926.0,53534.0,53324.0
75001,73094.0,72512.0,72050.0,73383.0,77598.0,82577.0
75002,101661.0,101429.0,104501.0,110796.0,119301.0,129306.0
75006,61844.0,64462.0,69501.0,73088.0,79672.0,79466.0
75007,84541.0,86648.0,93770.0,96051.0,105969.0,109692.0
75009,94523.0,111146.0,108000.0,140933.0,153658.0,166064.0
75010,81164.0,85946.0,85777.0,91657.0,98567.0,105386.0
75013,129627.0,130509.0,140098.0,145220.0,149549.0,151618.0
75019,121279.0,118740.0,122033.0,124652.0,136679.0,134174.0
75020,50241.0,50081.0,53190.0,58252.0,64734.0,66308.0
75021,51250.0,45941.0,53967.0,57172.0,61198.0,67159.0
75022,160885.0,162351.0,169473.0,165000.0,179892.0,178969.0
75023,86449.0,90193.0,91916.0,91883.0,101246.0,106488.0
75024,96674.0,102524.0,102030.0,107948.0,114623.0,117445.0
75025,117793.0,118505.0,118725.0,127282.0,134740.0,135398.0
75028,122861.0,127931.0,130075.0,138221.0,143712.0,147040.0
75032,106869.0,109080.0,118593.0,123199.0,132756.0,128465.0
75033,,,,149525.0,165218.0,171640.0
75034,121401.0,117707.0,116213.0,94134.0,104323.0,107945.0
75035,130851.0,134636.0,136579.0,142995.0,154811.0,161030.0
75036,,,,134878.0,137902.0,141761.0
75038,56636.0,61692.0,61021.0,64678.0,69678.0,69013.0
75039,90961.0,92224.0,92120.0,99156.0,100474.0,102366.0
75040,61517.0,63924.0,64957.0,65141.0,70592.0,73537.0
75041,49029.0,50395.0,53446.0,58945.0,62744.0,68692.0
75042,46704.0,50549.0,53251.0,53919.0,60118.0,63531.0
75043,61466.0,63331.0,66461.0,66211.0,72079.0,75454.0
75044,67854.0,69254.0,72101.0,78701.0,84016.0,89631.0
75048,101161.0,102096.0,108258.0,114256.0,126792.0,129024.0
75050,55753.0,58567.0,61441.0,64435.0,68421.0,70484.0
75051,41154.0,42922.0,41455.0,42675.0,49485.0,53124.0
75052,77230.0,78660.0,80799.0,82395.0,84055.0,87320.0
75054,123963.0,133802.0,136250.0,145375.0,154412.0,161715.0
75056,87941.0,89252.0,93382.0,100568.0,111589.0,116806.0
75057,55743.0,57216.0,63721.0,73837.0,73935.0,76128.0
75058,82778.0,98750.0,105500.0,113542.0,113194.0,117689.0
75060,55051.0,57907.0,59539.0,61964.0,67479.0,69708.0
75061,45822.0,49400.0,49695.0,52446.0,58236.0,61260.0
75062,52331.0,55392.0,57320.0,63151.0,68692.0,70792.0
75063,91431.0,96053.0,95310.0,97704.0,106909.0,117583.0
75065,78567.0,75266.0,80020.0,81271.0,95403.0,98284.0
75067,62921.0,63939.0,65173.0,68923.0,75224.0,76630.0
75068,99472.0,104692.0,103863.0,113053.0,119464.0,126341.0
75069,55435.0,58106.0,60955.0,66086.0,74967.0,82804.0
75070,101462.0,102650.0,108939.0,94510.0,101188.0,106549.0
75071,97277.0,103982.0,113015.0,118900.0,124763.0,132839.0
75072,,,,135858.0,147321.0,155294.0
75074,69214.0,70680.0,70345.0,73291.0,78441.0,84185.0
75075,76610.0,80603.0,79627.0,86731.0,89081.0,91517.0
75076,49989.0,53267.0,57476.0,67500.0,71910.0,76644.0
75077,106571.0,108687.0,115313.0,114916.0,120254.0,121220.0
75078,143669.0,151066.0,155405.0,160403.0,178254.0,187634.0
75080,72660.0,77736.0,73438.0,80294.0,86341.0,89773.0
75081,74125.0,77174.0,82848.0,83551.0,88161.0,90953.0
75082,115264.0,118929.0,112622.0,100239.0,108869.0,107720.0
75087,96789.0,103423.0,105238.0,112777.0,124583.0,128590.0
75088,89022.0,93703.0,94946.0,96279.0,101995.0,105064.0
75089,102520.0,107111.0,107417.0,106758.0,119332.0,125315.0
75090,40607.0,42130.0,44828.0,50290.0,56323.0,58586.0
75092,57923.0,56855.0,56611.0,59019.0,62741.0,67160.0
75093,108718.0,112930.0,113428.0,114318.0,121360.0,121226.0
75094,133125.0,125990.0,140257.0,146773.0,152461.0,161473.0
75098,93511.0,94641.0,99224.0,101460.0,112198.0,115587.0
75101,45625.0,47143.0,43990.0,46571.0,50455.0,56797.0
75102,54038.0,53929.0,51705.0,54621.0,65850.0,82863.0
75103,51621.0,61083.0,59129.0,65517.0,67878.0,69271.0
75104,70975.0,73171.0,76528.0,78259.0,84760.0,91147.0
75105,41944.0,42212.0,26094.0,44196.0,,
75109,67195.0,58813.0,61078.0,62895.0,73021.0,85009.0
75110,44598.0,44906.0,43736.0,46752.0,51048.0,53053.0
75114,67566.0,75673.0,92679.0,80703.0,96484.0,88839.0
75115,69512.0,72084.0,71292.0,79805.0,81895.0,83386.0
75116,46472.0,45827.0,45427.0,51765.0,57245.0,60835.0
75117,50705.0,54877.0,71080.0,84926.0,93373.0,91750.0
75119,56333.0,60229.0,65304.0,65034.0,77225.0,76983.0
75124,50061.0,54432.0,63764.0,66429.0,76013.0,79162.0
75125,59920.0,63927.0,70192.0,71719.0,63684.0,73929.0
75126,95309.0,99729.0,92808.0,93908.0,101456.0,104001.0
75127,39333.0,44722.0,50502.0,53387.0,58330.0,60795.0
75132,80556.0,76765.0,88981.0,,,
75134,52628.0,54140.0,52265.0,59211.0,65114.0,66134.0
75135,80029.0,78580.0,79426.0,89453.0,88369.0,95428.0
75137,62308.0,65291.0,75298.0,78254.0,81160.0,85485.0
75140,46942.0,48031.0,43471.0,46677.0,44091.0,53512.0
75141,37969.0,35707.0,34470.0,37125.0,45213.0,45474.0
75142,53931.0,55700.0,61629.0,67686.0,75072.0,78301.0
75143,46288.0,50390.0,51913.0,57157.0,64178.0,68996.0
75144,44233.0,44219.0,53486.0,48214.0,60154.0,62528.0
75146,57346.0,60701.0,65513.0,61482.0,68001.0,70143.0
75147,44559.0,43154.0,44474.0,43274.0,49167.0,60520.0
75148,35267.0,36648.0,47712.0,51500.0,57917.0,59923.0
75149,48441.0,50648.0,52304.0,57136.0,64858.0,70629.0
75150,52439.0,54440.0,59189.0,61423.0,66265.0,65985.0
75152,62753.0,67460.0,71830.0,78750.0,81772.0,96071.0
75153,44167.0,54038.0,83125.0,87750.0,95066.0,84650.0
75154,75543.0,78699.0,81323.0,86783.0,95035.0,96150.0
75155,49156.0,53698.0,52277.0,51750.0,56912.0,67788.0
75156,47311.0,47857.0,50767.0,46498.0,52464.0,59303.0
75157,36750.0,40500.0,51250.0,,,81250.0
75158,60202.0,63750.0,69853.0,82813.0,88125.0,97303.0
75159,51382.0,55712.0,63297.0,63543.0,69301.0,72245.0
75160,50819.0,54596.0,57740.0,63105.0,67102.0,70862.0
75161,49670.0,58125.0,61121.0,73521.0,74932.0,83125.0
75163,41442.0,40806.0,42500.0,45000.0,54741.0,57989.0
75164,49899.0,48656.0,48895.0,47554.0,52736.0,54844.0
75165,65659.0,69827.0,73221.0,78254.0,83970.0,84780.0
75166,94375.0,93047.0,101150.0,105972.0,123653.0,129130.0
75167,98902.0,104907.0,99868.0,104652.0,117254.0,113409.0
75169,46124.0,47674.0,49685.0,53460.0,56445.0,67879.0
