ZIP,Year,Income
12106,2019,83750.0
12108,2019,73750.0
12110,2019,81953.0
12115,2019,
12116,2019,49241.0
12117,2019,56417.0
12118,2019,76431.0
12120,2019,64188.0
12121,2019,103707.0
12122,2019,50679.0
12123,2019,92946.0
12124,2019,65806.0
12125,2019,66328.0
12130,2019,
12131,2019,43750.0
12132,2019,
12134,2019,57955.0
12136,2019,102050.0
12137,2019,74196.0
12138,2019,62500.0
12139,2019,73438.0
12140,2019,96364.0
12143,2019,63685.0
12144,2019,72006.0
12147,2019,76250.0
12148,2019,111476.0
12149,2019,57500.0
12150,2019,69766.0
12151,2019,96000.0
12153,2019,85833.0
12154,2019,75578.0
12155,2019,58295.0
12156,2019,135185.0
12157,2019,70988.0
12158,2019,85043.0
12159,2019,89009.0
12160,2019,65469.0
12161,2019,
12164,2019,72083.0
12165,2019,97500.0
12166,2019,44688.0
12167,2019,45966.0
12168,2019,75795.0
12169,2019,102857.0
12170,2019,87530.0
12172,2019,47841.0
12173,2019,69609.0
12174,2019,
12175,2019,62639.0
12176,2019,
12177,2019,113173.0
12180,2019,55315.0
12182,2019,52467.0
12183,2019,55104.0
12184,2019,75757.0
12185,2019,80500.0
12186,2019,106250.0
12187,2019,58214.0
12188,2019,70328.0
12189,2019,52594.0
12190,2019,50833.0
12192,2019,72411.0
12193,2019,63750.0
12194,2019,42250.0
12195,2019,29563.0
12196,2019,94766.0
12197,2019,48704.0
12198,2019,77714.0
12202,2019,27750.0
12203,2019,61519.0
12204,2019,57953.0
12205,2019,75514.0
12206,2019,36396.0
12207,2019,18582.0
12208,2019,64295.0
12209,2019,51286.0
12210,2019,40966.0
12211,2019,103946.0
12222,2019,
12302,2019,77740.0
12303,2019,67323.0
12304,2019,50949.0
12305,2019,37875.0
12306,2019,66231.0
12307,2019,27145.0
12308,2019,48092.0
12309,2019,108019.0
12401,2019,56668.0
12404,2019,52011.0
12405,2019,52813.0
12406,2019,
12407,2019,39402.0
12409,2019,91453.0
12410,2019,43148.0
12411,2019,80278.0
12412,2019,64702.0
12413,2019,41774.0
12414,2019,38498.0
12416,2019,28981.0
12417,2019,80833.0
12418,2019,70938.0
12419,2019,69219.0
12420,2019,106667.0
12421,2019,71771.0
12422,2019,
12423,2019,52708.0
12424,2019,65833.0
12427,2019,
12428,2019,47784.0
12429,2019,
12430,2019,54167.0
12431,2019,70694.0
12432,2019,21000.0
12433,2019,
12434,2019,37434.0
12435,2019,61042.0
12436,2019,
12438,2019,
12439,2019,36563.0
12440,2019,81985.0
12441,2019,34091.0
12442,2019,29091.0
12443,2019,96515.0
12444,2019,59615.0
12446,2019,59268.0
12448,2019,123393.0
12449,2019,52799.0
12450,2019,51853.0
12451,2019,58775.0
12452,2019,62847.0
12453,2019,
12454,2019,54432.0
12455,2019,55402.0
12456,2019,61250.0
12457,2019,57542.0
12458,2019,46488.0
12459,2019,
12460,2019,27143.0
12461,2019,80808.0
12463,2019,73945.0
12464,2019,50972.0
12465,2019,45735.0
12466,2019,70000.0
12468,2019,54338.0
12469,2019,48400.0
12470,2019,63750.0
12471,2019,78516.0
12472,2019,60750.0
12473,2019,47458.0
12474,2019,49545.0
12475,2019,
12477,2019,57527.0
12480,2019,
12481,2019,54424.0
12482,2019,36483.0
12483,2019,
12484,2019,65485.0
12485,2019,55303.0
12486,2019,89318.0
12487,2019,65243.0
12489,2019,27188.0
12491,2019,77794.0
12492,2019,
12493,2019,
12494,2019,100000.0
12495,2019,89231.0
12496,2019,65197.0
12498,2019,61797.0
12501,2019,65345.0
12502,2019,76780.0
12503,2019,69844.0
12504,2019,168438.0
12507,2019,77813.0
12508,2019,75962.0
12512,2019,76964.0
12513,2019,
12514,2019,113140.0
12515,2019,97039.0
12516,2019,91750.0
12517,2019,
12518,2019,82230.0
12520,2019,101500.0
12521,2019,92610.0
12522,2019,55417.0
12523,2019,56991.0
12524,2019,82196.0
12525,2019,78979.0
12526,2019,76964.0
12528,2019,75502.0
12529,2019,83892.0
12531,2019,117478.0
12533,2019,105150.0
12534,2019,53743.0
12538,2019,75297.0
12540,2019,120341.0
12542,2019,84777.0
12543,2019,75563.0
12545,2019,85286.0
12546,2019,66208.0
12547,2019,87222.0
12548,2019,70509.0
12549,2019,92870.0
12550,2019,62222.0
12553,2019,81709.0
12561,2019,72907.0
12563,2019,103098.0
12564,2019,91545.0
12565,2019,50472.0
12566,2019,78330.0
12567,2019,59661.0
12569,2019,87500.0
12570,2019,102607.0
12571,2019,85170.0
12572,2019,78067.0
12575,2019,142228.0
12577,2019,142931.0
12578,2019,105909.0
12580,2019,70757.0
12581,2019,81653.0
12582,2019,109144.0
12583,2019,92563.0
12585,2019,86466.0
12586,2019,83397.0
12589,2019,83133.0
12590,2019,91595.0
12592,2019,55994.0
12594,2019,72118.0
12601,2019,48132.0
12603,2019,92454.0
12701,2019,40947.0
12719,2019,72946.0
12720,2019,65179.0
12721,2019,85750.0
12723,2019,55000.0
12724,2019,71216.0
12725,2019,80625.0
12726,2019,51250.0
12729,2019,49571.0
12732,2019,51000.0
12733,2019,
12734,2019,54400.0
12736,2019,
12737,2019,79946.0
12738,2019,58500.0
12740,2019,70109.0
12741,2019,47250.0
12742,2019,
12743,2019,66250.0
12745,2019,35926.0
12746,2019,71154.0
12747,2019,49250.0
12748,2019,70682.0
12749,2019,
12750,2019,117697.0
12751,2019,43105.0
12752,2019,40313.0
12754,2019,41659.0
12758,2019,51386.0
12759,2019,27813.0
12760,2019,66094.0
12762,2019,55083.0
12763,2019,33077.0
12764,2019,50417.0
12765,2019,88438.0
12766,2019,60911.0
12767,2019,66250.0
12768,2019,66250.0
12769,2019,
12770,2019,46250.0
12771,2019,56658.0
12775,2019,103802.0
12776,2019,56750.0
12777,2019,93438.0
12778,2019,
12779,2019,31672.0
12780,2019,54722.0
12781,2019,64167.0
12783,2019,70327.0
12785,2019,85231.0
12786,2019,61250.0
12787,2019,85625.0
12788,2019,71359.0
12789,2019,49868.0
12790,2019,74375.0
12791,2019,81290.0
12792,2019,46731.0
12801,2019,50232.0
12803,2019,59690.0
12804,2019,74036.0
12808,2019,66023.0
12809,2019,55410.0
12810,2019,59674.0
12811,2019,55917.0
12812,2019,73000.0
12814,2019,51172.0
12815,2019,55125.0
12816,2019,59375.0
12817,2019,67222.0
12819,2019,70833.0
12820,2019,
12821,2019,82770.0
12822,2019,58668.0
12823,2019,72171.0
12824,2019,96458.0
12827,2019,67885.0
12828,2019,62773.0
12831,2019,87513.0
12832,2019,44235.0
12833,2019,83080.0
12834,2019,71677.0
12835,2019,57778.0
12836,2019,66607.0
12837,2019,63508.0
12838,2019,66500.0
12839,2019,53199.0
12841,2019,51250.0
12842,2019,58398.0
12843,2019,36429.0
12844,2019,83750.0
12845,2019,61868.0
12846,2019,58950.0
12847,2019,70000.0
12849,2019,
12850,2019,84651.0
12851,2019,50000.0
12852,2019,53875.0
12853,2019,40380.0
12855,2019,43333.0
12856,2019,50464.0
12857,2019,62961.0
12858,2019,102727.0
12859,2019,100000.0
12860,2019,72339.0
12861,2019,66250.0
12863,2019,104018.0
12865,2019,57061.0
12866,2019,85351.0
12870,2019,51938.0
12871,2019,68487.0
12872,2019,
12873,2019,64375.0
12874,2019,91000.0
12878,2019,56250.0
12883,2019,48229.0
12884,2019,53438.0
12885,2019,51452.0
12886,2019,59286.0
12887,2019,60085.0
12901,2019,50750.0
12903,2019,66290.0
12910,2019,51696.0
12912,2019,55455.0
12913,2019,52386.0
12914,2019,57731.0
12915,2019,
12916,2019,60139.0
12917,2019,59643.0
12918,2019,63806.0
12919,2019,53512.0
12920,2019,57660.0
12921,2019,78611.0
12922,2019,
12923,2019,57132.0
12924,2019,
12926,2019,48707.0
12927,2019,49167.0
12928,2019,60682.0
12929,2019,51429.0
12930,2019,66042.0
12932,2019,62083.0
12933,2019,
12934,2019,42019.0
12935,2019,56458.0
12936,2019,58750.0
12937,2019,45800.0
12939,2019,58631.0
12941,2019,79309.0
12942,2019,83333.0
12943,2019,32375.0
12944,2019,54608.0
12945,2019,54444.0
12946,2019,60464.0
12950,2019,60139.0
12952,2019,49911.0
12953,2019,48721.0
12955,2019,51964.0
12956,2019,59052.0
12957,2019,45050.0
12958,2019,54965.0
12959,2019,41853.0
12960,2019,64911.0
12961,2019,
12962,2019,68630.0
12964,2019,100625.0
12965,2019,53269.0
12966,2019,48352.0
12967,2019,39464.0
12969,2019,42778.0
12970,2019,75833.0
12972,2019,73897.0
12973,2019,61000.0
12974,2019,53990.0
12975,2019,54792.0
12976,2019,55000.0
12978,2019,
12979,2019,58692.0
12980,2019,54663.0
12981,2019,58947.0
12983,2019,53739.0
12985,2019,
12986,2019,56650.0
12987,2019,63750.0
12989,2019,64250.0
12992,2019,63583.0
12993,2019,51581.0
12996,2019,57118.0
12997,2019,61736.0
12998,2019,43774.0
13020,2019,65417.0
13021,2019,52842.0
13026,2019,71607.0
13027,2019,77565.0
13028,2019,63049.0
13029,2019,77378.0
13030,2019,69125.0
13031,2019,78819.0
13032,2019,58894.0
13033,2019,64886.0
13034,2019,73929.0
13035,2019,82250.0
13036,2019,59133.0
13037,2019,78669.0
13039,2019,91893.0
13040,2019,52339.0
13041,2019,82411.0
13042,2019,65750.0
13044,2019,66349.0
13045,2019,53592.0
13051,2019,93774.0
13052,2019,51250.0
13053,2019,64831.0
13054,2019,73725.0
13057,2019,62963.0
13060,2019,58262.0
13061,2019,68409.0
13063,2019,81845.0
13064,2019,
13065,2019,
13066,2019,92177.0
13068,2019,67098.0
13069,2019,51931.0
13071,2019,66719.0
13072,2019,57212.0
13073,2019,61467.0
13074,2019,60000.0
13076,2019,59917.0
13077,2019,64602.0
13078,2019,91786.0
13080,2019,58274.0
13081,2019,87059.0
13082,2019,74450.0
13083,2019,69792.0
13084,2019,65833.0
13087,2019,116250.0
13088,2019,60775.0
13090,2019,75495.0
13092,2019,68000.0
13101,2019,57054.0
13102,2019,61125.0
13103,2019,23954.0
13104,2019,103096.0
13108,2019,76435.0
13110,2019,82500.0
13111,2019,43155.0
13112,2019,68250.0
13113,2019,86563.0
13114,2019,65964.0
13115,2019,60000.0
13116,2019,55984.0
13117,2019,50313.0
13118,2019,59883.0
13120,2019,47125.0
13122,2019,76477.0
13123,2019,
13124,2019,60833.0
13126,2019,53134.0
13131,2019,58063.0
13132,2019,75503.0
13134,2019,77083.0
13135,2019,57444.0
13136,2019,47857.0
13138,2019,
13140,2019,54011.0
13141,2019,58393.0
13142,2019,54467.0
13143,2019,56793.0
13144,2019,45192.0
13145,2019,51466.0
13146,2019,55490.0
13147,2019,59643.0
13148,2019,53038.0
13152,2019,92875.0
13153,2019,51719.0
13155,2019,63750.0
13156,2019,55250.0
13157,2019,44271.0
13158,2019,57448.0
13159,2019,74280.0
13160,2019,66196.0
13162,2019,133426.0
13163,2019,45417.0
13164,2019,93276.0
13165,2019,56271.0
13166,2019,65777.0
13167,2019,54727.0
13202,2019,20196.0
13203,2019,38018.0
13204,2019,34856.0
13205,2019,32579.0
13206,2019,43674.0
13207,2019,53012.0
13208,2019,38475.0
13209,2019,55027.0
13210,2019,31319.0
13211,2019,54506.0
13212,2019,59932.0
13214,2019,74098.0
13215,2019,92575.0
13219,2019,66866.0
13224,2019,62485.0
13301,2019,112604.0
13302,2019,49408.0
13303,2019,62316.0
13304,2019,80559.0
13305,2019,48387.0
13308,2019,62313.0
13309,2019,57500.0
13310,2019,48750.0
13312,2019,62083.0
13313,2019,48750.0
13314,2019,67500.0
13315,2019,61731.0
13316,2019,51537.0
13317,2019,55486.0
13318,2019,70893.0
13319,2019,44330.0
13320,2019,60757.0
13321,2019,50373.0
13322,2019,62188.0
13323,2019,70317.0
13324,2019,54700.0
13325,2019,48173.0
13326,2019,56759.0
13327,2019,56484.0
13328,2019,78458.0
13329,2019,47300.0
13331,2019,85192.0
13332,2019,53281.0
13333,2019,
13334,2019,54167.0
13335,2019,55625.0
13337,2019,
13338,2019,55871.0
13339,2019,51758.0
13340,2019,64417.0
13341,2019,119792.0
13342,2019,66250.0
13343,2019,58200.0
13345,2019,51429.0
13346,2019,66913.0
13348,2019,61042.0
13350,2019,50961.0
13353,2019,31563.0
13354,2019,82906.0
13355,2019,75595.0
13357,2019,54709.0
13360,2019,48125.0
13361,2019,64063.0
13362,2019,60156.0
13363,2019,73614.0
13364,2019,42500.0
13365,2019,54268.0
13367,2019,56337.0
13368,2019,45114.0
13402,2019,60729.0
13403,2019,93229.0
13404,2019,38333.0
13406,2019,49375.0
13407,2019,51357.0
13408,2019,53355.0
13409,2019,53715.0
13410,2019,56154.0
13411,2019,53243.0
13413,2019,75204.0
13415,2019,57083.0
13416,2019,55588.0
13417,2019,38711.0
13418,2019,82813.0
13420,2019,55813.0
13421,2019,53802.0
13424,2019,58902.0
13425,2019,57981.0
13428,2019,32500.0
13431,2019,72344.0
13433,2019,47895.0
13435,2019,69896.0
13436,2019,40000.0
13437,2019,52292.0
13438,2019,59167.0
13439,2019,52446.0
13440,2019,53267.0
13441,2019,48313.0
13450,2019,51471.0
13452,2019,43299.0
13454,2019,42885.0
13456,2019,70122.0
13459,2019,56639.0
13460,2019,53178.0
13461,2019,65083.0
13464,2019,42946.0
13468,2019,61667.0
13469,2019,85714.0
13470,2019,41979.0
13471,2019,54528.0
13472,2019,57153.0
13473,2019,62750.0
13475,2019,
13476,2019,74122.0
13477,2019,56094.0
13478,2019,61713.0
13480,2019,52204.0
13482,2019,
13483,2019,79167.0
13484,2019,101203.0
13485,2019,52593.0
13486,2019,60288.0
13488,2019,51250.0
13489,2019,55982.0
13490,2019,75455.0
13491,2019,54554.0
13492,2019,67391.0
13493,2019,44792.0
13494,2019,54583.0
13495,2019,53583.0
13501,2019,40264.0
13502,2019,43110.0
13601,2019,45963.0
13602,2019,44861.0
13603,2019,50827.0
13605,2019,54709.0
13606,2019,67054.0
13607,2019,48889.0
13608,2019,49000.0
13611,2019,
13612,2019,66167.0
13613,2019,51927.0
13614,2019,31150.0
13615,2019,51635.0
13616,2019,52902.0
13617,2019,64569.0
13618,2019,54358.0
13619,2019,50665.0
13620,2019,48824.0
13621,2019,63523.0
13622,2019,65761.0
13623,2019,
13624,2019,68869.0
13625,2019,59274.0
13626,2019,58024.0
13628,2019,70833.0
13630,2019,36313.0
13633,2019,72500.0
13634,2019,64531.0
13635,2019,56645.0
13636,2019,48500.0
13637,2019,55046.0
13638,2019,39734.0
13639,2019,48636.0
13640,2019,48750.0
13641,2019,
13642,2019,39233.0
13646,2019,46298.0
13647,2019,95625.0
13648,2019,50114.0
13650,2019,57361.0
13651,2019,140208.0
13652,2019,52917.0
13654,2019,46591.0
13655,2019,41571.0
13656,2019,53611.0
13658,2019,63458.0
13659,2019,53542.0
13660,2019,53643.0
13661,2019,71750.0
13662,2019,50704.0
13664,2019,67321.0
13665,2019,53317.0
13666,2019,47500.0
13667,2019,36464.0
13668,2019,58952.0
13669,2019,50569.0
13670,2019,42375.0
13672,2019,66458.0
13673,2019,47917.0
13674,2019,
13675,2019,62885.0
13676,2019,50700.0
13678,2019,
13679,2019,53750.0
13680,2019,40781.0
13681,2019,47054.0
13682,2019,75357.0
13684,2019,50000.0
13685,2019,69286.0
13687,2019,52188.0
13690,2019,43203.0
13691,2019,61591.0
13692,2019,31250.0
13693,2019,44250.0
13694,2019,49926.0
13695,2019,104219.0
13696,2019,
13697,2019,42757.0
13730,2019,58864.0
13731,2019,55417.0
13732,2019,85625.0
13733,2019,53516.0
13734,2019,56136.0
13736,2019,58000.0
13739,2019,60682.0
13740,2019,66607.0
13743,2019,67120.0
13744,2019,62778.0
13746,2019,64219.0
13748,2019,58259.0
13750,2019,43897.0
13751,2019,41615.0
13752,2019,67250.0
13753,2019,55938.0
13754,2019,38832.0
13755,2019,50882.0
13756,2019,48958.0
13757,2019,57121.0
13760,2019,57331.0
13774,2019,34844.0
13775,2019,55550.0
13776,2019,69868.0
13777,2019,56641.0
13778,2019,61175.0
13780,2019,63194.0
13782,2019,58235.0
13783,2019,48750.0
13784,2019,73264.0
13786,2019,40063.0
13787,2019,49441.0
13788,2019,54375.0
13790,2019,46784.0
13794,2019,46250.0
13795,2019,52944.0
13796,2019,60375.0
13797,2019,59464.0
13801,2019,40486.0
13802,2019,102891.0
13803,2019,62132.0
13804,2019,55500.0
13806,2019,34135.0
13807,2019,53000.0
13808,2019,48250.0
13809,2019,48155.0
13810,2019,61042.0
13811,2019,74107.0
13812,2019,66875.0
13813,2019,41250.0
13815,2019,47966.0
13820,2019,50234.0
13825,2019,54808.0
13826,2019,
13827,2019,59764.0
13830,2019,50139.0
13832,2019,44875.0
13833,2019,50781.0
13834,2019,72917.0
13835,2019,55395.0
13838,2019,40909.0
13839,2019,48125.0
13841,2019,42596.0
13842,2019,53611.0
13843,2019,52621.0
13844,2019,60833.0
13846,2019,54583.0
13849,2019,52731.0
13850,2019,68000.0
13856,2019,47135.0
13859,2019,68558.0
13860,2019,
13861,2019,61875.0
13862,2019,58359.0
13863,2019,41607.0
13864,2019,45329.0
13865,2019,60326.0
13901,2019,44731.0
13903,2019,49411.0
13904,2019,51695.0
13905,2019,42369.0
14001,2019,63856.0
14004,2019,75784.0
14005,2019,68750.0
14006,2019,55189.0
14008,2019,58073.0
14009,2019,52369.0
14011,2019,68938.0
14012,2019,62031.0
14013,2019,57825.0
14020,2019,53841.0
14024,2019,64583.0
14025,2019,68482.0
14026,2019,82885.0
14027,2019,
14028,2019,57188.0
14030,2019,65000.0
14031,2019,85930.0
14032,2019,123021.0
14033,2019,74881.0
14034,2019,52955.0
14035,2019,76053.0
14036,2019,74418.0
14037,2019,57467.0
14039,2019,59250.0
14040,2019,66105.0
14041,2019,
14042,2019,53074.0
14043,2019,58931.0
14047,2019,74031.0
14048,2019,37238.0
14051,2019,110733.0
14052,2019,85409.0
14054,2019,67273.0
14055,2019,68090.0
14057,2019,73073.0
14058,2019,63672.0
14059,2019,73940.0
14060,2019,55000.0
14061,2019,44028.0
14062,2019,53641.0
14063,2019,55000.0
14065,2019,55707.0
14066,2019,55962.0
14067,2019,66773.0
14068,2019,88580.0
14069,2019,57344.0
14070,2019,45737.0
14072,2019,80733.0
14075,2019,73610.0
14080,2019,67260.0
14081,2019,46389.0
14082,2019,54625.0
14085,2019,92611.0
14086,2019,83668.0
14091,2019,52434.0
14092,2019,63718.0
14094,2019,58495.0
14098,2019,53783.0
14101,2019,55219.0
14102,2019,98646.0
14103,2019,50244.0
14105,2019,59421.0
14108,2019,56862.0
14111,2019,60000.0
14113,2019,51875.0
14120,2019,64319.0
14125,2019,56603.0
14126,2019,68802.0
14127,2019,90210.0
14129,2019,55000.0
14130,2019,55208.0
14131,2019,73443.0
14132,2019,71678.0
14134,2019,88250.0
14135,2019,
14136,2019,55536.0
14138,2019,51066.0
14139,2019,80842.0
14141,2019,59019.0
14143,2019,68897.0
14145,2019,68917.0
14150,2019,55951.0
14166,2019,
14167,2019,65781.0
14168,2019,
14169,2019,31853.0
14170,2019,77829.0
14171,2019,58667.0
14172,2019,63788.0
14173,2019,
14174,2019,80907.0
14201,2019,29554.0
14202,2019,49954.0
14203,2019,43173.0
14204,2019,22500.0
14206,2019,40751.0
14207,2019,29250.0
14208,2019,29292.0
14209,2019,39447.0
14210,2019,37380.0
14211,2019,26739.0
14212,2019,23882.0
14213,2019,36471.0
14214,2019,47122.0
14215,2019,33788.0
14216,2019,59346.0
14217,2019,58096.0
14218,2019,39918.0
14219,2019,54316.0
14220,2019,58671.0
14221,2019,83824.0
14222,2019,58957.0
14223,2019,68042.0
14224,2019,68937.0
14225,2019,51378.0
14226,2019,72388.0
14227,2019,56671.0
14228,2019,56585.0
14301,2019,27550.0
14302,2019,11875.0
14303,2019,26080.0
14304,2019,56276.0
14305,2019,36023.0
14411,2019,47278.0
14414,2019,62768.0
14415,2019,
14416,2019,63594.0
14418,2019,42181.0
14420,2019,55010.0
14422,2019,68431.0
14423,2019,55018.0
14424,2019,66066.0
14425,2019,68503.0
14427,2019,56719.0
14428,2019,74042.0
14432,2019,62970.0
14433,2019,52270.0
14435,2019,70700.0
14437,2019,54103.0
14441,2019,52188.0
14445,2019,52450.0
14450,2019,88255.0
14454,2019,46648.0
14456,2019,52271.0
14462,2019,75313.0
14463,2019,
14464,2019,60460.0
14466,2019,71250.0
14467,2019,68354.0
14468,2019,75993.0
14469,2019,59248.0
14470,2019,56197.0
14471,2019,65265.0
14472,2019,97854.0
14475,2019,74821.0
14476,2019,62863.0
14477,2019,65179.0
14478,2019,91821.0
14479,2019,69107.0
14480,2019,48939.0
14481,2019,65781.0
14482,2019,67500.0
14485,2019,61716.0
14486,2019,87679.0
14487,2019,75438.0
14489,2019,53539.0
14502,2019,71163.0
14504,2019,54211.0
14505,2019,63914.0
14506,2019,111800.0
14507,2019,66538.0
14510,2019,50184.0
14511,2019,54167.0
14512,2019,56081.0
14513,2019,48769.0
14514,2019,67863.0
14515,2019,
14516,2019,61915.0
14517,2019,55288.0
14519,2019,72312.0
14521,2019,49185.0
14522,2019,61536.0
14525,2019,71595.0
14526,2019,77771.0
14527,2019,55422.0
14529,2019,
14530,2019,52600.0
14532,2019,63490.0
14533,2019,56042.0
14534,2019,121947.0
14536,2019,52857.0
14537,2019,
14539,2019,
14541,2019,62560.0
14542,2019,54500.0
14543,2019,95000.0
14544,2019,59141.0
14545,2019,68750.0
14546,2019,70657.0
14548,2019,61858.0
14549,2019,50536.0
14550,2019,45208.0
14551,2019,49004.0
14555,2019,46500.0
14557,2019,
14559,2019,80847.0
14560,2019,62135.0
14561,2019,71705.0
14564,2019,98963.0
14568,2019,86827.0
14569,2019,55147.0
14571,2019,56172.0
14572,2019,53351.0
14580,2019,82999.0
14585,2019,46818.0
14586,2019,80300.0
14588,2019,88646.0
14589,2019,61152.0
14590,2019,52365.0
14591,2019,60469.0
14592,2019,126250.0
14604,2019,30542.0
14605,2019,22593.0
14606,2019,44553.0
14607,2019,46887.0
14608,2019,23574.0
14609,2019,47935.0
14610,2019,66942.0
14611,2019,26726.0
14612,2019,63034.0
14613,2019,34468.0
14614,2019,67333.0
14615,2019,42110.0
14616,2019,52660.0
14617,2019,69677.0
14618,2019,100809.0
14619,2019,42906.0
14620,2019,45885.0
14621,2019,27675.0
14622,2019,56493.0
14623,2019,51800.0
14624,2019,71959.0
14625,2019,86505.0
14626,2019,67749.0
14701,2019,41442.0
14706,2019,57031.0
14707,2019,65500.0
14708,2019,83125.0
14709,2019,47500.0
14710,2019,61567.0
14711,2019,50000.0
14712,2019,66250.0
14714,2019,62083.0
14715,2019,42802.0
14716,2019,37686.0
14717,2019,42292.0
14718,2019,58681.0
14719,2019,50690.0
14720,2019,34537.0
14721,2019,47813.0
14722,2019,
14723,2019,64375.0
14724,2019,52109.0
14726,2019,38631.0
14727,2019,51139.0
14728,2019,54250.0
14729,2019,65000.0
14731,2019,63641.0
14732,2019,39063.0
14733,2019,45245.0
14735,2019,40800.0
14736,2019,54688.0
14737,2019,45396.0
14738,2019,49239.0
14739,2019,42792.0
14740,2019,58409.0
14741,2019,63636.0
14742,2019,
14743,2019,39836.0
14744,2019,61458.0
14747,2019,51969.0
14748,2019,26467.0
14750,2019,58885.0
14752,2019,
14753,2019,37692.0
14754,2019,45729.0
14755,2019,50513.0
14756,2019,
14757,2019,47773.0
14760,2019,45300.0
14767,2019,54279.0
14769,2019,50658.0
14770,2019,50050.0
14772,2019,49779.0
14774,2019,68750.0
14775,2019,47917.0
14777,2019,46406.0
14779,2019,34912.0
14781,2019,46875.0
14782,2019,43452.0
14783,2019,34167.0
14784,2019,68125.0
14787,2019,49383.0
14801,2019,54167.0
14802,2019,37955.0
14803,2019,48688.0
14804,2019,63500.0
14805,2019,46691.0
14806,2019,52742.0
14807,2019,55952.0
14808,2019,53625.0
14809,2019,50841.0
14810,2019,41022.0
14812,2019,61316.0
14813,2019,47823.0
14814,2019,95227.0
14815,2019,52788.0
14816,2019,64667.0
14817,2019,64056.0
14818,2019,63405.0
14819,2019,42222.0
14820,2019,53929.0
14821,2019,55950.0
14822,2019,51250.0
14823,2019,53490.0
14824,2019,42457.0
14825,2019,71544.0
14826,2019,55500.0
14827,2019,65263.0
14830,2019,58682.0
14836,2019,72750.0
14837,2019,56771.0
14838,2019,56250.0
14839,2019,55481.0
14840,2019,57623.0
14841,2019,
14842,2019,38750.0
14843,2019,45981.0
14845,2019,66643.0
14846,2019,50789.0
14847,2019,53365.0
14850,2019,55987.0
14855,2019,51250.0
14856,2019,15605.0
14858,2019,50577.0
14859,2019,57656.0
14860,2019,57644.0
14861,2019,42188.0
14864,2019,75331.0
14865,2019,43846.0
14867,2019,55391.0
14869,2019,60721.0
14870,2019,68706.0
14871,2019,74570.0
14872,2019,58333.0
14873,2019,49761.0
14874,2019,41667.0
14877,2019,47292.0
14878,2019,79643.0
14879,2019,51411.0
14880,2019,47417.0
14881,2019,81797.0
14882,2019,82188.0
14883,2019,55023.0
14884,2019,57250.0
14885,2019,50217.0
14886,2019,66977.0
14889,2019,61793.0
14891,2019,49417.0
14892,2019,42361.0
14894,2019,49464.0
14895,2019,47120.0
14897,2019,43897.0
14898,2019,49375.0
14901,2019,32500.0
14903,2019,60373.0
14904,2019,47979.0
14905,2019,60234.0
15001,2019,55159.0
15003,2019,50189.0
15004,2019,48370.0
15005,2019,75574.0
15006,2019,106767.0
15007,2019,67853.0
15009,2019,63738.0
15010,2019,60836.0
15012,2019,65613.0
15014,2019,42500.0
15015,2019,114063.0
15017,2019,67058.0
15018,2019,41563.0
15019,2019,46250.0
15020,2019,
15021,2019,60049.0
15022,2019,48051.0
15024,2019,71273.0
15025,2019,60669.0
15026,2019,69387.0
15027,2019,58125.0
15028,2019,44375.0
15030,2019,50313.0
15031,2019,53411.0
15033,2019,35401.0
15034,2019,34667.0
15035,2019,43302.0
15037,2019,63801.0
15038,2019,78456.0
15042,2019,62428.0
15043,2019,65500.0
15044,2019,110767.0
15045,2019,40823.0
15046,2019,74350.0
15047,2019,61719.0
15049,2019,47381.0
15050,2019,71143.0
15051,2019,67321.0
15052,2019,58305.0
15053,2019,44643.0
15054,2019,32422.0
15055,2019,50801.0
15056,2019,55250.0
15057,2019,81225.0
15059,2019,51345.0
15060,2019,54338.0
15061,2019,55714.0
15062,2019,43823.0
15063,2019,57632.0
15064,2019,74219.0
15065,2019,55299.0
15066,2019,49806.0
15067,2019,43730.0
15068,2019,53845.0
15071,2019,71467.0
15074,2019,43091.0
15076,2019,46081.0
15077,2019,71750.0
15078,2019,58452.0
15081,2019,64219.0
15082,2019,
15083,2019,49091.0
15084,2019,45164.0
15085,2019,64555.0
15086,2019,
15087,2019,86103.0
15088,2019,45000.0
15089,2019,55208.0
15090,2019,114825.0
15101,2019,87333.0
15102,2019,81655.0
15104,2019,30078.0
15106,2019,56294.0
15108,2019,79083.0
15110,2019,29844.0
15112,2019,34484.0
15116,2019,78044.0
15120,2019,46059.0
15122,2019,51604.0
15126,2019,78986.0
15129,2019,71346.0
15131,2019,57549.0
15132,2019,30811.0
15133,2019,57516.0
15135,2019,63783.0
15136,2019,53269.0
15137,2019,43492.0
15139,2019,65833.0
15140,2019,32864.0
15142,2019,165682.0
15143,2019,97948.0
15144,2019,54777.0
15145,2019,37560.0
15146,2019,68803.0
15147,2019,53120.0
15148,2019,31934.0
15201,2019,66316.0
15202,2019,51988.0
15203,2019,53766.0
15204,2019,41201.0
15205,2019,58964.0
15206,2019,49105.0
15207,2019,45167.0
15208,2019,37860.0
15209,2019,60750.0
15210,2019,39886.0
15211,2019,57623.0
15212,2019,47010.0
15213,2019,22584.0
15214,2019,47275.0
15215,2019,73370.0
15216,2019,63750.0
15217,2019,76272.0
15218,2019,58105.0
15219,2019,24878.0
15220,2019,74400.0
15221,2019,43428.0
